Date,Agency,Policy_Type,Coverage,Conversions
2023-04-17,StateFarm,Auto,Comprehensive,307
2023-04-17,StateFarm,Auto,Liability,123
2023-04-17,StateFarm,Home,Property,239
2023-04-17,StateFarm,Home,Renters,161
2023-04-17,StateFarm,Life,Term,129
2023-04-17,StateFarm,Life,Whole,166
2023-04-17,Allstate,Auto,Comprehensive,281
2023-04-17,Allstate,Auto,Liability,156
2023-04-17,Allstate,Home,Property,142
2023-04-17,Allstate,Home,Renters,232
2023-04-17,Allstate,Life,Term,295
2023-04-17,Allstate,Life,Whole,203
2023-04-18,Geico,Auto,Comprehensive,346
2023-04-18,Geico,Auto,Liability,353
2023-04-18,Geico,Home,Property,132
2023-04-18,Geico,Home,Renters,174
2023-04-18,Geico,Life,Term,82
2023-04-18,Geico,Life,Whole,73
2023-04-18,StateFarm,Auto,Comprehensive,168
2023-04-18,StateFarm,Auto,Liability,92
2023-04-18,StateFarm,Home,Property,151
2023-04-18,StateFarm,Home,Renters,154
2023-04-18,StateFarm,Life,Term,124
2023-04-18,StateFarm,Life,Whole,111
2023-04-18,Allstate,Auto,Comprehensive,267
2023-04-18,Allstate,Auto,Liability,326
2023-04-18,Allstate,Home,Property,188
2023-04-18,Allstate,Home,Renters,207
2023-04-18,Allstate,Life,Term,192
2023-04-18,Allstate,Life,Whole,162
2023-04-19,Geico,Auto,Comprehensive,226
2023-04-19,Geico,Auto,Liability,262
2023-04-19,Geico,Home,Property,100
2023-04-19,Geico,Home,Renters,176
2023-04-19,Geico,Life,Term,204
2023-04-19,Geico,Life,Whole,203
2023-04-19,StateFarm,Auto,Comprehensive,267
2023-04-19,StateFarm,Auto,Liability,259
2023-04-19,StateFarm,Home,Property,118
2023-04-19,StateFarm,Home,Renters,292
2023-04-19,StateFarm,Life,Term,255
2023-04-19,StateFarm,Life,Whole,211
2023-04-19,Allstate,Auto,Comprehensive,344
2023-04-19,Allstate,Auto,Liability,276
2023-04-19,Allstate,Home,Property,267
2023-04-19,Allstate,Home,Renters,103
2023-04-19,Allstate,Life,Term,140
2023-04-19,Allstate,Life,Whole,98
2023-04-20,Geico,Auto,Comprehensive,94
2023-04-20,Geico,Auto,Liability,104
2023-04-20,Geico,Home,Property,146
2023-04-20,Geico,Home,Renters,221
2023-04-20,Geico,Life,Term,287
2023-04-20,Geico,Life,Whole,201
2023-04-20,StateFarm,Auto,Comprehensive,268
2023-04-20,StateFarm,Auto,Liability,305
2023-04-20,StateFarm,Home,Property,260
2023-04-20,StateFarm,Home,Renters,136
2023-04-20,StateFarm,Life,Term,89
2023-04-20,StateFarm,Life,Whole,232
2023-04-20,Allstate,Auto,Comprehensive,177
2023-04-20,Allstate,Auto,Liability,209
2023-04-20,Allstate,Home,Property,60
2023-04-20,Allstate,Home,Renters,203
2023-04-20,Allstate,Life,Term,70
2023-04-20,Allstate,Life,Whole,151
2023-04-21,Geico,Auto,Comprehensive,296
2023-04-21,Geico,Auto,Liability,234
2023-04-21,Geico,Home,Property,217
2023-04-21,Geico,Home,Renters,82
2023-04-21,Geico,Life,Term,93
2023-04-21,Geico,Life,Whole,70
2023-04-21,StateFarm,Auto,Comprehensive,195
2023-04-21,StateFarm,Auto,Liability,175
2023-04-21,StateFarm,Home,Property,154
2023-04-21,StateFarm,Home,Renters,146
2023-04-21,StateFarm,Life,Term,103
2023-04-21,StateFarm,Life,Whole,68
2023-04-21,Allstate,Auto,Comprehensive,321
2023-04-21,Allstate,Auto,Liability,204
2023-04-21,Allstate,Home,Property,119
2023-04-21,Allstate,Home,Renters,211
2023-04-21,Allstate,Life,Term,287
2023-04-21,Allstate,Life,Whole,176
2023-04-22,Geico,Auto,Comprehensive,138
2023-04-22,Geico,Auto,Liability,302
2023-04-22,Geico,Home,Property,193
2023-04-22,Geico,Home,Renters,195
2023-04-22,Geico,Life,Term,251
2023-04-22,Geico,Life,Whole,124
2023-04-22,StateFarm,Auto,Comprehensive,203
2023-04-22,StateFarm,Auto,Liability,248
2023-04-22,StateFarm,Home,Property,242
2023-04-22,StateFarm,Home,Renters,118
2023-04-22,StateFarm,Life,Term,74
2023-04-22,StateFarm,Life,Whole,292
2023-04-22,Allstate,Auto,Comprehensive,162
2023-04-22,Allstate,Auto,Liability,134
2023-04-22,Allstate,Home,Property,208
2023-04-22,Allstate,Home,Renters,134
2023-04-22,Allstate,Life,Term,126
2023-04-22,Allstate,Life,Whole,234
2023-04-23,Geico,Auto,Comprehensive,191
2023-04-23,Geico,Auto,Liability,316
2023-04-23,Geico,Home,Property,98
2023-04-23,Geico,Home,Renters,179
2023-04-23,Geico,Life,Term,86
2023-04-23,Geico,Life,Whole,148
2023-04-23,StateFarm,Auto,Comprehensive,222
2023-04-23,StateFarm,Auto,Liability,111
2023-04-23,StateFarm,Home,Property,269
2023-04-23,StateFarm,Home,Renters,280
2023-04-23,StateFarm,Life,Term,194
2023-04-23,StateFarm,Life,Whole,255
2023-04-23,Allstate,Auto,Comprehensive,188
2023-04-23,Allstate,Auto,Liability,102
2023-04-23,Allstate,Home,Property,56
2023-04-23,Allstate,Home,Renters,69
2023-04-23,Allstate,Life,Term,125
2023-04-23,Allstate,Life,Whole,285
2023-04-24,Geico,Auto,Comprehensive,285
2023-04-24,Geico,Auto,Liability,214
2023-04-24,Geico,Home,Property,160
2023-04-24,Geico,Home,Renters,218
2023-04-24,Geico,Life,Term,292
2023-04-24,Geico,Life,Whole,160
2023-04-24,StateFarm,Auto,Comprehensive,322
2023-04-24,StateFarm,Auto,Liability,174
2023-04-24,StateFarm,Home,Property,287
2023-04-24,StateFarm,Home,Renters,140
2023-04-24,StateFarm,Life,Term,246
2023-04-24,StateFarm,Life,Whole,95
2023-04-24,Allstate,Auto,Comprehensive,330
2023-04-24,Allstate,Auto,Liability,72
2023-04-24,Allstate,Home,Property,204
2023-04-24,Allstate,Home,Renters,68
2023-04-24,Allstate,Life,Term,228
2023-04-24,Allstate,Life,Whole,153
2023-04-25,Geico,Auto,Comprehensive,313
2023-04-25,Geico,Auto,Liability,172
2023-04-25,Geico,Home,Property,149
2023-04-25,Geico,Home,Renters,171
2023-04-25,Geico,Life,Term,221
2023-04-25,Geico,Life,Whole,76
2023-04-25,StateFarm,Auto,Comprehensive,131
2023-04-25,StateFarm,Auto,Liability,192
2023-04-25,StateFarm,Home,Property,275
2023-04-25,StateFarm,Home,Renters,175
2023-04-25,StateFarm,Life,Term,272
2023-04-25,StateFarm,Life,Whole,184
2023-04-25,Allstate,Auto,Comprehensive,266
2023-04-25,Allstate,Auto,Liability,96
2023-04-25,Allstate,Home,Property,248
2023-04-25,Allstate,Home,Renters,53
2023-04-25,Allstate,Life,Term,294
2023-04-25,Allstate,Life,Whole,139
2023-04-26,Geico,Auto,Comprehensive,208
2023-04-26,Geico,Auto,Liability,258
2023-04-26,Geico,Home,Property,222
2023-04-26,Geico,Home,Renters,246
2023-04-26,Geico,Life,Term,73
2023-04-26,Geico,Life,Whole,127
2023-04-26,StateFarm,Auto,Comprehensive,359
2023-04-26,StateFarm,Auto,Liability,132
2023-04-26,StateFarm,Home,Property,236
2023-04-26,StateFarm,Home,Renters,230
2023-04-26,StateFarm,Life,Term,115
2023-04-26,StateFarm,Life,Whole,130
2023-04-26,Allstate,Auto,Comprehensive,319
2023-04-26,Allstate,Auto,Liability,213
2023-04-26,Allstate,Home,Property,139
2023-04-26,Allstate,Home,Renters,272
2023-04-26,Allstate,Life,Term,131
2023-04-26,Allstate,Life,Whole,151
2023-04-27,Geico,Auto,Comprehensive,147
2023-04-27,Geico,Auto,Liability,278
2023-04-27,Geico,Home,Property,122
2023-04-27,Geico,Home,Renters,279
2023-04-27,Geico,Life,Term,64
2023-04-27,Geico,Life,Whole,180
2023-04-27,StateFarm,Auto,Comprehensive,335
2023-04-27,StateFarm,Auto,Liability,235
2023-04-27,StateFarm,Home,Property,118
2023-04-27,StateFarm,Home,Renters,175
2023-04-27,StateFarm,Life,Term,265
2023-04-27,StateFarm,Life,Whole,157
2023-04-27,Allstate,Auto,Comprehensive,148
2023-04-27,Allstate,Auto,Liability,302
2023-04-27,Allstate,Home,Property,128
2023-04-27,Allstate,Home,Renters,256
2023-04-27,Allstate,Life,Term,131
2023-04-27,Allstate,Life,Whole,127
2023-04-28,Geico,Auto,Comprehensive,212
2023-04-28,Geico,Auto,Liability,184
2023-04-28,Geico,Home,Property,259
2023-04-28,Geico,Home,Renters,207
2023-04-28,Geico,Life,Term,186
2023-04-28,Geico,Life,Whole,229
2023-04-28,StateFarm,Auto,Comprehensive,180
2023-04-28,StateFarm,Auto,Liability,78
2023-04-28,StateFarm,Home,Property,108
2023-04-28,StateFarm,Home,Renters,66
2023-04-28,StateFarm,Life,Term,156
2023-04-28,StateFarm,Life,Whole,201
2023-04-28,Allstate,Auto,Comprehensive,308
2023-04-28,Allstate,Auto,Liability,319
2023-04-28,Allstate,Home,Property,138
2023-04-28,Allstate,Home,Renters,273
2023-04-28,Allstate,Life,Term,187
2023-04-28,Allstate,Life,Whole,149
2023-04-29,Geico,Auto,Comprehensive,354
2023-04-29,Geico,Auto,Liability,147
2023-04-29,Geico,Home,Property,142
2023-04-29,Geico,Home,Renters,64
2023-04-29,Geico,Life,Term,78
2023-04-29,Geico,Life,Whole,296
2023-04-29,StateFarm,Auto,Comprehensive,264
2023-04-29,StateFarm,Auto,Liability,172
2023-04-29,StateFarm,Home,Property,150
2023-04-29,StateFarm,Home,Renters,292
2023-04-29,StateFarm,Life,Term,299
2023-04-29,StateFarm,Life,Whole,137
2023-04-29,Allstate,Auto,Comprehensive,334
2023-04-29,Allstate,Auto,Liability,126
2023-04-29,Allstate,Home,Property,214
2023-04-29,Allstate,Home,Renters,51
2023-04-29,Allstate,Life,Term,70
2023-04-29,Allstate,Life,Whole,133
2023-04-30,Geico,Auto,Comprehensive,369
2023-04-30,Geico,Auto,Liability,180
2023-04-30,Geico,Home,Property,272
2023-04-30,Geico,Home,Renters,68
2023-04-30,Geico,Life,Term,274
2023-04-30,Geico,Life,Whole,82
2023-04-30,StateFarm,Auto,Comprehensive,161
2023-04-30,StateFarm,Auto,Liability,295
2023-04-30,StateFarm,Home,Property,112
2023-04-30,StateFarm,Home,Renters,103
2023-04-30,StateFarm,Life,Term,184
2023-04-30,StateFarm,Life,Whole,64
2023-04-30,Allstate,Auto,Comprehensive,274
2023-04-30,Allstate,Auto,Liability,313
2023-04-30,Allstate,Home,Property,284
2023-04-30,Allstate,Home,Renters,51
2023-04-30,Allstate,Life,Term,89
2023-04-30,Allstate,Life,Whole,76
2023-05-01,Geico,Auto,Comprehensive,328
2023-05-01,Geico,Auto,Liability,191
2023-05-01,Geico,Home,Property,116
2023-05-01,Geico,Home,Renters,134
2023-05-01,Geico,Life,Term,59
2023-05-01,Geico,Life,Whole,201
2023-05-01,StateFarm,Auto,Comprehensive,278
2023-05-01,StateFarm,Auto,Liability,125
2023-05-01,StateFarm,Home,Property,270
2023-05-01,StateFarm,Home,Renters,180
2023-05-01,StateFarm,Life,Term,147
2023-05-01,StateFarm,Life,Whole,244
2023-05-01,Allstate,Auto,Comprehensive,120
2023-05-01,Allstate,Auto,Liability,239
2023-05-01,Allstate,Home,Property,74
2023-05-01,Allstate,Home,Renters,168
2023-05-01,Allstate,Life,Term,179
2023-05-01,Allstate,Life,Whole,115
2023-05-02,Geico,Auto,Comprehensive,322
2023-05-02,Geico,Auto,Liability,297
2023-05-02,Geico,Home,Property,284
2023-05-02,Geico,Home,Renters,141
2023-05-02,Geico,Life,Term,111
2023-05-02,Geico,Life,Whole,173
2023-05-02,StateFarm,Auto,Comprehensive,124
2023-05-02,StateFarm,Auto,Liability,150
2023-05-02,StateFarm,Home,Property,277
2023-05-02,StateFarm,Home,Renters,120
2023-05-02,StateFarm,Life,Term,119
2023-05-02,StateFarm,Life,Whole,201
2023-05-02,Allstate,Auto,Comprehensive,344
2023-05-02,Allstate,Auto,Liability,89
2023-05-02,Allstate,Home,Property,152
2023-05-02,Allstate,Home,Renters,65
2023-05-02,Allstate,Life,Term,149
2023-05-02,Allstate,Life,Whole,261
2023-05-03,Geico,Auto,Comprehensive,131
2023-05-03,Geico,Auto,Liability,356
2023-05-03,Geico,Home,Property,288
2023-05-03,Geico,Home,Renters,296
2023-05-03,Geico,Life,Term,52
2023-05-03,Geico,Life,Whole,127
2023-05-03,StateFarm,Auto,Comprehensive,275
2023-05-03,StateFarm,Auto,Liability,272
2023-05-03,StateFarm,Home,Property,265
2023-05-03,StateFarm,Home,Renters,164
2023-05-03,StateFarm,Life,Term,163
2023-05-03,StateFarm,Life,Whole,81
2023-05-03,Allstate,Auto,Comprehensive,87
2023-05-03,Allstate,Auto,Liability,149
2023-05-03,Allstate,Home,Property,224
2023-05-03,Allstate,Home,Renters,111
2023-05-03,Allstate,Life,Term,120
2023-05-03,Allstate,Life,Whole,233
2023-05-04,Geico,Auto,Comprehensive,241
2023-05-04,Geico,Auto,Liability,204
2023-05-04,Geico,Home,Property,51
2023-05-04,Geico,Home,Renters,270
2023-05-04,Geico,Life,Term,170
2023-05-04,Geico,Life,Whole,242
2023-05-04,StateFarm,Auto,Comprehensive,312
2023-05-04,StateFarm,Auto,Liability,295
2023-05-04,StateFarm,Home,Property,179
2023-05-04,StateFarm,Home,Renters,283
2023-05-04,StateFarm,Life,Term,109
2023-05-04,StateFarm,Life,Whole,290
2023-05-04,Allstate,Auto,Comprehensive,89
2023-05-04,Allstate,Auto,Liability,117
2023-05-04,Allstate,Home,Property,272
2023-05-04,Allstate,Home,Renters,194
2023-05-04,Allstate,Life,Term,289
2023-05-04,Allstate,Life,Whole,242
2023-05-05,Geico,Auto,Comprehensive,315
2023-05-05,Geico,Auto,Liability,248
2023-05-05,Geico,Home,Property,80
2023-05-05,Geico,Home,Renters,87
2023-05-05,Geico,Life,Term,74
2023-05-05,Geico,Life,Whole,251
2023-05-05,StateFarm,Auto,Comprehensive,171
2023-05-05,StateFarm,Auto,Liability,154
2023-05-05,StateFarm,Home,Property,208
2023-05-05,StateFarm,Home,Renters,204
2023-05-05,StateFarm,Life,Term,268
2023-05-05,StateFarm,Life,Whole,269
2023-05-05,Allstate,Auto,Comprehensive,297
2023-05-05,Allstate,Auto,Liability,192
2023-05-05,Allstate,Home,Property,268
2023-05-05,Allstate,Home,Renters,148
2023-05-05,Allstate,Life,Term,265
2023-05-05,Allstate,Life,Whole,170
2023-05-06,Geico,Auto,Comprehensive,229
2023-05-06,Geico,Auto,Liability,302
2023-05-06,Geico,Home,Property,136
2023-05-06,Geico,Home,Renters,55
2023-05-06,Geico,Life,Term,261
2023-05-06,Geico,Life,Whole,276
2023-05-06,StateFarm,Auto,Comprehensive,301
2023-05-06,StateFarm,Auto,Liability,84
2023-05-06,StateFarm,Home,Property,169
2023-05-06,StateFarm,Home,Renters,115
2023-05-06,StateFarm,Life,Term,55
2023-05-06,StateFarm,Life,Whole,89
2023-05-06,Allstate,Auto,Comprehensive,269
2023-05-06,Allstate,Auto,Liability,336
2023-05-06,Allstate,Home,Property,194
2023-05-06,Allstate,Home,Renters,80
2023-05-06,Allstate,Life,Term,186
2023-05-06,Allstate,Life,Whole,286
2023-05-07,Geico,Auto,Comprehensive,209
2023-05-07,Geico,Auto,Liability,102
2023-05-07,Geico,Home,Property,157
2023-05-07,Geico,Home,Renters,89
2023-05-07,Geico,Life,Term,145
2023-05-07,Geico,Life,Whole,193
2023-05-07,StateFarm,Auto,Comprehensive,170
2023-05-07,StateFarm,Auto,Liability,260
2023-05-07,StateFarm,Home,Property,283
2023-05-07,StateFarm,Home,Renters,273
2023-05-07,StateFarm,Life,Term,53
2023-05-07,StateFarm,Life,Whole,115
2023-05-07,Allstate,Auto,Comprehensive,305
2023-05-07,Allstate,Auto,Liability,239
2023-05-07,Allstate,Home,Property,272
2023-05-07,Allstate,Home,Renters,226
2023-05-07,Allstate,Life,Term,264
2023-05-07,Allstate,Life,Whole,250
2023-05-08,Geico,Auto,Comprehensive,296
2023-05-08,Geico,Auto,Liability,262
2023-05-08,Geico,Home,Property,139
2023-05-08,Geico,Home,Renters,101
2023-05-08,Geico,Life,Term,102
2023-05-08,Geico,Life,Whole,179
2023-05-08,StateFarm,Auto,Comprehensive,119
2023-05-08,StateFarm,Auto,Liability,217
2023-05-08,StateFarm,Home,Property,60
2023-05-08,StateFarm,Home,Renters,165
2023-05-08,StateFarm,Life,Term,233
2023-05-08,StateFarm,Life,Whole,98
2023-05-08,Allstate,Auto,Comprehensive,173
2023-05-08,Allstate,Auto,Liability,279
2023-05-08,Allstate,Home,Property,137
2023-05-08,Allstate,Home,Renters,271
2023-05-08,Allstate,Life,Term,95
2023-05-08,Allstate,Life,Whole,238
2023-05-09,Geico,Auto,Comprehensive,188
2023-05-09,Geico,Auto,Liability,197
2023-05-09,Geico,Home,Property,183
2023-05-09,Geico,Home,Renters,158
2023-05-09,Geico,Life,Term,231
2023-05-09,Geico,Life,Whole,207
2023-05-09,StateFarm,Auto,Comprehensive,161
2023-05-09,StateFarm,Auto,Liability,126
2023-05-09,StateFarm,Home,Property,119
2023-05-09,StateFarm,Home,Renters,149
2023-05-09,StateFarm,Life,Term,280
2023-05-09,StateFarm,Life,Whole,163
2023-05-09,Allstate,Auto,Comprehensive,199
2023-05-09,Allstate,Auto,Liability,224
2023-05-09,Allstate,Home,Property,213
2023-05-09,Allstate,Home,Renters,68
2023-05-09,Allstate,Life,Term,203
2023-05-09,Allstate,Life,Whole,259
2023-05-10,Geico,Auto,Comprehensive,317
2023-05-10,Geico,Auto,Liability,307
2023-05-10,Geico,Home,Property,201
2023-05-10,Geico,Home,Renters,115
2023-05-10,Geico,Life,Term,166
2023-05-10,Geico,Life,Whole,88
2023-05-10,StateFarm,Auto,Comprehensive,318
2023-05-10,StateFarm,Auto,Liability,259
2023-05-10,StateFarm,Home,Property,209
2023-05-10,StateFarm,Home,Renters,265
2023-05-10,StateFarm,Life,Term,140
2023-05-10,StateFarm,Life,Whole,232
2023-05-10,Allstate,Auto,Comprehensive,118
2023-05-10,Allstate,Auto,Liability,235
2023-05-10,Allstate,Home,Property,50
2023-05-10,Allstate,Home,Renters,256
2023-05-10,Allstate,Life,Term,103
2023-05-10,Allstate,Life,Whole,236
2023-05-11,Geico,Auto,Comprehensive,207
2023-05-11,Geico,Auto,Liability,335
2023-05-11,Geico,Home,Property,222
2023-05-11,Geico,Home,Renters,104
2023-05-11,Geico,Life,Term,268
2023-05-11,Geico,Life,Whole,59
2023-05-11,StateFarm,Auto,Comprehensive,180
2023-05-11,StateFarm,Auto,Liability,230
2023-05-11,StateFarm,Home,Property,125
2023-05-11,StateFarm,Home,Renters,192
2023-05-11,StateFarm,Life,Term,150
2023-05-11,StateFarm,Life,Whole,135
2023-05-11,Allstate,Auto,Comprehensive,329
2023-05-11,Allstate,Auto,Liability,279
2023-05-11,Allstate,Home,Property,114
2023-05-11,Allstate,Home,Renters,97
2023-05-11,Allstate,Life,Term,183
2023-05-11,Allstate,Life,Whole,188
2023-05-12,Geico,Auto,Comprehensive,132
2023-05-12,Geico,Auto,Liability,120
2023-05-12,Geico,Home,Property,109
2023-05-12,Geico,Home,Renters,95
2023-05-12,Geico,Life,Term,184
2023-05-12,Geico,Life,Whole,168
2023-05-12,StateFarm,Auto,Comprehensive,166
2023-05-12,StateFarm,Auto,Liability,326
2023-05-12,StateFarm,Home,Property,50
2023-05-12,StateFarm,Home,Renters,259
2023-05-12,StateFarm,Life,Term,232
2023-05-12,StateFarm,Life,Whole,103
2023-05-12,Allstate,Auto,Comprehensive,195
2023-05-12,Allstate,Auto,Liability,337
2023-05-12,Allstate,Home,Property,226
2023-05-12,Allstate,Home,Renters,201
2023-05-12,Allstate,Life,Term,152
2023-05-12,Allstate,Life,Whole,116
2023-05-13,Geico,Auto,Comprehensive,170
2023-05-13,Geico,Auto,Liability,345
2023-05-13,Geico,Home,Property,119
2023-05-13,Geico,Home,Renters,161
2023-05-13,Geico,Life,Term,270
2023-05-13,Geico,Life,Whole,268
2023-05-13,StateFarm,Auto,Comprehensive,174
2023-05-13,StateFarm,Auto,Liability,333
2023-05-13,StateFarm,Home,Property,231
2023-05-13,StateFarm,Home,Renters,86
2023-05-13,StateFarm,Life,Term,128
2023-05-13,StateFarm,Life,Whole,164
2023-05-13,Allstate,Auto,Comprehensive,147
2023-05-13,Allstate,Auto,Liability,176
2023-05-13,Allstate,Home,Property,147
2023-05-13,Allstate,Home,Renters,278
2023-05-13,Allstate,Life,Term,142
2023-05-13,Allstate,Life,Whole,74
2023-05-14,Geico,Auto,Comprehensive,111
2023-05-14,Geico,Auto,Liability,190
2023-05-14,Geico,Home,Property,165
2023-05-14,Geico,Home,Renters,208
2023-05-14,Geico,Life,Term,292
2023-05-14,Geico,Life,Whole,210
2023-05-14,StateFarm,Auto,Comprehensive,109
2023-05-14,StateFarm,Auto,Liability,325
2023-05-14,StateFarm,Home,Property,184
2023-05-14,StateFarm,Home,Renters,67
2023-05-14,StateFarm,Life,Term,192
2023-05-14,StateFarm,Life,Whole,298
2023-05-14,Allstate,Auto,Comprehensive,269
2023-05-14,Allstate,Auto,Liability,328
2023-05-14,Allstate,Home,Property,91
2023-05-14,Allstate,Home,Renters,221
2023-05-14,Allstate,Life,Term,105
2023-05-14,Allstate,Life,Whole,124
2023-05-15,Geico,Auto,Comprehensive,97
2023-05-15,Geico,Auto,Liability,329
2023-05-15,Geico,Home,Property,74
2023-05-15,Geico,Home,Renters,215
2023-05-15,Geico,Life,Term,113
2023-05-15,Geico,Life,Whole,205
2023-05-15,StateFarm,Auto,Comprehensive,257
2023-05-15,StateFarm,Auto,Liability,136
2023-05-15,StateFarm,Home,Property,188
2023-05-15,StateFarm,Home,Renters,246
2023-05-15,StateFarm,Life,Term,296
2023-05-15,StateFarm,Life,Whole,185
2023-05-15,Allstate,Auto,Comprehensive,260
2023-05-15,Allstate,Auto,Liability,210
2023-05-15,Allstate,Home,Property,134
2023-05-15,Allstate,Home,Renters,106
2023-05-15,Allstate,Life,Term,154
2023-05-15,Allstate,Life,Whole,122
2023-05-16,Geico,Auto,Comprehensive,207
2023-05-16,Geico,Auto,Liability,96
2023-05-16,Geico,Home,Property,289
2023-05-16,Geico,Home,Renters,107
2023-05-16,Geico,Life,Term,166
2023-05-16,Geico,Life,Whole,290
2023-05-16,StateFarm,Auto,Comprehensive,263
2023-05-16,StateFarm,Auto,Liability,181
2023-05-16,StateFarm,Home,Property,239
2023-05-16,StateFarm,Home,Renters,213
2023-05-16,StateFarm,Life,Term,58
2023-05-16,StateFarm,Life,Whole,124
2023-05-16,Allstate,Auto,Comprehensive,135
2023-05-16,Allstate,Auto,Liability,223
2023-05-16,Allstate,Home,Property,56
2023-05-16,Allstate,Home,Renters,93
2023-05-16,Allstate,Life,Term,232
2023-05-16,Allstate,Life,Whole,284
2023-05-17,Geico,Auto,Comprehensive,290
2023-05-17,Geico,Auto,Liability,304
2023-05-17,Geico,Home,Property,102
2023-05-17,Geico,Home,Renters,50
2023-05-17,Geico,Life,Term,221
2023-05-17,Geico,Life,Whole,295
2023-05-17,StateFarm,Auto,Comprehensive,97
2023-05-17,StateFarm,Auto,Liability,210
2023-05-17,StateFarm,Home,Property,239
2023-05-17,StateFarm,Home,Renters,255
2023-05-17,StateFarm,Life,Term,241
2023-05-17,StateFarm,Life,Whole,206
2023-05-17,Allstate,Auto,Comprehensive,141
2023-05-17,Allstate,Auto,Liability,353
2023-05-17,Allstate,Home,Property,169
2023-05-17,Allstate,Home,Renters,92
2023-05-17,Allstate,Life,Term,212
2023-05-17,Allstate,Life,Whole,115
2023-05-18,Geico,Auto,Comprehensive,125
2023-05-18,Geico,Auto,Liability,306
2023-05-18,Geico,Home,Property,126
2023-05-18,Geico,Home,Renters,55
2023-05-18,Geico,Life,Term,191
2023-05-18,Geico,Life,Whole,220
2023-05-18,StateFarm,Auto,Comprehensive,320
2023-05-18,StateFarm,Auto,Liability,142
2023-05-18,StateFarm,Home,Property,80
2023-05-18,StateFarm,Home,Renters,219
2023-05-18,StateFarm,Life,Term,147
2023-05-18,StateFarm,Life,Whole,294
2023-05-18,Allstate,Auto,Comprehensive,263
2023-05-18,Allstate,Auto,Liability,232
2023-05-18,Allstate,Home,Property,190
2023-05-18,Allstate,Home,Renters,269
2023-05-18,Allstate,Life,Term,117
2023-05-18,Allstate,Life,Whole,268
2023-05-19,Geico,Auto,Comprehensive,122
