transaction_id,customer_id,policy_type,start_date,end_date,premium_amount,status,claim_history
TXN-3cf757fa,C360-100269,Life Insurance,2021-07-02,2022-07-02,1044,Expired,0
TXN-95f52337,C360-100269,Life Insurance,2022-07-02,2023-07-02,1074,Expired,0
TXN-3fa005e5,C360-100269,Life Insurance,2023-07-02,2024-07-01,1064,Expired,1
TXN-3c51f117,C360-100269,Life Insurance,2024-07-01,2025-07-01,1098,Expired,0
TXN-21109eac,C360-100269,Life Insurance,2025-07-01,2026-07-01,1128,Active,0
TXN-e82075ee,C360-100269,Health Insurance,2021-07-02,2022-07-02,884,Expired,0
TXN-2b871dca,C360-100269,Health Insurance,2022-07-02,2023-07-02,912,Expired,0
TXN-57670849,C360-100269,Health Insurance,2023-07-02,2024-07-01,924,Expired,0
TXN-b79b4e33,C360-100269,Health Insurance,2024-07-01,2025-07-01,998,Expired,0
TXN-94587611,C360-100269,Health Insurance,2025-07-01,2026-07-01,960,Active,0
TXN-3f852d26,C360-100270,Health Insurance,2021-07-02,2022-07-02,753,Expired,0
TXN-5921d165,C360-100270,Health Insurance,2022-07-02,2023-07-02,803,Expired,0
TXN-84213c25,C360-100270,Health Insurance,2023-07-02,2024-07-01,845,Expired,1
TXN-cb34cf92,C360-100270,Health Insurance,2024-07-01,2025-07-01,867,Expired,0
TXN-5539a6ec,C360-100270,Health Insurance,2025-07-01,2026-07-01,929,Active,0
TXN-f061fa38,C360-100270,Life Insurance,2021-07-02,2022-07-02,732,Expired,0
TXN-59c5f88a,C360-100270,Life Insurance,2022-07-02,2023-07-02,762,Expired,0
TXN-8fc23610,C360-100270,Life Insurance,2023-07-02,2024-07-01,816,Expired,0
TXN-b386936b,C360-100270,Life Insurance,2024-07-01,2025-07-01,876,Expired,1
TXN-f6f4aee2,C360-100270,Life Insurance,2025-07-01,2026-07-01,808,Active,1
TXN-4121a88b,C360-100270,Motor Insurance,2021-07-02,2022-07-02,586,Expired,1
TXN-4da32686,C360-100270,Motor Insurance,2022-07-02,2023-07-02,607,Expired,0
TXN-577d6e1a,C360-100270,Motor Insurance,2023-07-02,2024-07-01,618,Expired,2
TXN-31482bc0,C360-100270,Motor Insurance,2024-07-01,2025-07-01,697,Expired,0
TXN-da998418,C360-100270,Motor Insurance,2025-07-01,2026-07-01,786,Active,0
TXN-cccbb3ee,C360-100270,Accidental Insurance,2021-07-02,2022-07-02,1018,Expired,0
TXN-fe80d941,C360-100270,Accidental Insurance,2022-07-02,2023-07-02,1043,Expired,0
TXN-431c57d6,C360-100270,Accidental Insurance,2023-07-02,2024-07-01,1082,Expired,1
TXN-316bbc91,C360-100270,Accidental Insurance,2024-07-01,2025-07-01,1051,Expired,0
TXN-21a46110,C360-100270,Accidental Insurance,2025-07-01,2026-07-01,1186,Active,0
TXN-5fd19d12,C360-100271,Accidental Insurance,2021-07-02,2022-07-02,1127,Expired,0
TXN-c4136dc9,C360-100271,Accidental Insurance,2022-07-02,2023-07-02,1139,Expired,0
TXN-edcd58c8,C360-100271,Accidental Insurance,2023-07-02,2024-07-01,1177,Expired,0
TXN-f9e455d9,C360-100271,Accidental Insurance,2024-07-01,2025-07-01,1265,Expired,0
TXN-b99b4de5,C360-100271,Accidental Insurance,2025-07-01,2026-07-01,1187,Active,0
TXN-dd0510b6,C360-100272,Health Insurance,2021-07-02,2022-07-02,736,Expired,0
TXN-050a1e6b,C360-100272,Health Insurance,2022-07-02,2023-07-02,765,Expired,0
TXN-429d5073,C360-100272,Health Insurance,2023-07-02,2024-07-01,782,Expired,0
TXN-2abf21fa,C360-100272,Health Insurance,2024-07-01,2025-07-01,781,Expired,2
TXN-24a76b57,C360-100272,Health Insurance,2025-07-01,2026-07-01,824,Active,0
TXN-4aba1b5e,C360-100272,Life Insurance,2021-07-02,2022-07-02,678,Expired,0
TXN-00fde036,C360-100272,Life Insurance,2022-07-02,2023-07-02,712,Expired,0
TXN-6a881df3,C360-100272,Life Insurance,2023-07-02,2024-07-01,750,Expired,0
TXN-d7200d06,C360-100272,Life Insurance,2024-07-01,2025-07-01,765,Expired,0
TXN-43e4d041,C360-100272,Life Insurance,2025-07-01,2026-07-01,786,Active,0
TXN-cdb6f4be,C360-100272,Motor Insurance,2021-07-02,2022-07-02,1222,Expired,0
TXN-76cbf914,C360-100272,Motor Insurance,2022-07-02,2023-07-02,1253,Expired,0
TXN-f58a5061,C360-100272,Motor Insurance,2023-07-02,2024-07-01,1310,Expired,0
TXN-de55a1e1,C360-100272,Motor Insurance,2024-07-01,2025-07-01,1288,Expired,0
TXN-49cbef5b,C360-100272,Motor Insurance,2025-07-01,2026-07-01,1370,Active,0
TXN-a5db1efa,C360-100272,Accidental Insurance,2021-07-02,2022-07-02,1283,Expired,1
TXN-699d8882,C360-100272,Accidental Insurance,2022-07-02,2023-07-02,1317,Expired,0
TXN-157dba8a,C360-100272,Accidental Insurance,2023-07-02,2024-07-01,1307,Expired,0
TXN-2b27fc1e,C360-100272,Accidental Insurance,2024-07-01,2025-07-01,1394,Expired,0
TXN-4005f0bd,C360-100272,Accidental Insurance,2025-07-01,2026-07-01,1327,Active,0
TXN-5dd002e3,C360-100273,Health Insurance,2021-07-02,2022-07-02,1063,Expired,0
TXN-fff0cae5,C360-100273,Health Insurance,2022-07-02,2023-07-02,1093,Expired,1
TXN-74128667,C360-100273,Health Insurance,2023-07-02,2024-07-01,1107,Expired,0
TXN-1baff7fc,C360-100273,Health Insurance,2024-07-01,2025-07-01,1096,Expired,0
TXN-6baf98b1,C360-100273,Health Insurance,2025-07-01,2026-07-01,1143,Active,0
TXN-1ee04e94,C360-100273,Life Insurance,2021-07-02,2022-07-02,468,Expired,0
TXN-cc940b88,C360-100273,Life Insurance,2022-07-02,2023-07-02,518,Expired,0
TXN-5a29338e,C360-100273,Life Insurance,2023-07-02,2024-07-01,526,Expired,0
TXN-fe2559f2,C360-100273,Life Insurance,2024-07-01,2025-07-01,525,Expired,1
TXN-5587af50,C360-100273,Life Insurance,2025-07-01,2026-07-01,604,Active,0
TXN-181e827b,C360-100273,Motor Insurance,2021-07-02,2022-07-02,593,Expired,0
TXN-02c515df,C360-100273,Motor Insurance,2022-07-02,2023-07-02,635,Expired,0
TXN-eba3930f,C360-100273,Motor Insurance,2023-07-02,2024-07-01,681,Expired,0
TXN-b8f4f816,C360-100273,Motor Insurance,2024-07-01,2025-07-01,623,Expired,0
TXN-839603bd,C360-100273,Motor Insurance,2025-07-01,2026-07-01,653,Active,1
TXN-f59fb2fb,C360-100273,Accidental Insurance,2021-07-02,2022-07-02,1392,Expired,0
TXN-0f3fc1e5,C360-100273,Accidental Insurance,2022-07-02,2023-07-02,1428,Expired,0
TXN-e8f4714b,C360-100273,Accidental Insurance,2023-07-02,2024-07-01,1454,Expired,0
TXN-a76ba395,C360-100273,Accidental Insurance,2024-07-01,2025-07-01,1440,Expired,0
TXN-382de2db,C360-100273,Accidental Insurance,2025-07-01,2026-07-01,1536,Active,0
TXN-dafbcc3b,C360-100274,Accidental Insurance,2021-07-02,2022-07-02,746,Expired,0
TXN-817316a3,C360-100274,Accidental Insurance,2022-07-02,2023-07-02,764,Expired,0
TXN-ff7b96fc,C360-100274,Accidental Insurance,2023-07-02,2024-07-01,828,Expired,0
TXN-97e907ba,C360-100274,Accidental Insurance,2024-07-01,2025-07-01,857,Expired,1
TXN-12e0ac33,C360-100274,Accidental Insurance,2025-07-01,2026-07-01,798,Active,0
TXN-0234cfd8,C360-100275,Accidental Insurance,2021-07-02,2022-07-02,835,Expired,0
TXN-3e163631,C360-100275,Accidental Insurance,2022-07-02,2023-07-02,858,Expired,0
TXN-87de7a30,C360-100275,Accidental Insurance,2023-07-02,2024-07-01,931,Expired,0
TXN-6971dacc,C360-100275,Accidental Insurance,2024-07-01,2025-07-01,919,Expired,0
TXN-e51b0a97,C360-100275,Accidental Insurance,2025-07-01,2026-07-01,875,Active,0
TXN-e295c59b,C360-100276,Health Insurance,2021-07-02,2022-07-02,549,Expired,0
TXN-1fda6b63,C360-100276,Health Insurance,2022-07-02,2023-07-02,587,Expired,0
TXN-e7dbc237,C360-100276,Health Insurance,2023-07-02,2024-07-01,593,Expired,0
TXN-79002564,C360-100276,Health Insurance,2024-07-01,2025-07-01,606,Expired,1
TXN-6adafa29,C360-100276,Health Insurance,2025-07-01,2026-07-01,729,Active,0
TXN-4ffcfebd,C360-100276,Motor Insurance,2021-07-02,2022-07-02,952,Expired,1
TXN-1c33801a,C360-100276,Motor Insurance,2022-07-02,2023-07-02,991,Expired,0
TXN-db7de6f7,C360-100276,Motor Insurance,2023-07-02,2024-07-01,1052,Expired,0
TXN-8ad513fe,C360-100276,Motor Insurance,2024-07-01,2025-07-01,991,Expired,2
TXN-8aefa645,C360-100276,Motor Insurance,2025-07-01,2026-07-01,1072,Active,1
TXN-b50219b7,C360-100276,Accidental Insurance,2021-07-02,2022-07-02,1283,Expired,0
TXN-6faafe8c,C360-100277,Health Insurance,2021-07-02,2022-07-02,598,Expired,2
TXN-581791f7,C360-100277,Health Insurance,2022-07-02,2023-07-02,643,Expired,0
TXN-a53ed736,C360-100277,Health Insurance,2023-07-02,2024-07-01,652,Expired,0
TXN-52dbaf16,C360-100277,Health Insurance,2024-07-01,2025-07-01,631,Expired,0
TXN-185639b9,C360-100277,Health Insurance,2025-07-01,2026-07-01,670,Active,0
TXN-c018c4a4,C360-100277,Life Insurance,2021-07-02,2022-07-02,581,Expired,0
TXN-bc54b3f9,C360-100277,Life Insurance,2022-07-02,2023-07-02,622,Expired,0
TXN-4f6ca2b5,C360-100277,Life Insurance,2023-07-02,2024-07-01,661,Expired,0
TXN-8e9fc2e2,C360-100277,Life Insurance,2024-07-01,2025-07-01,695,Expired,0
TXN-d96db973,C360-100277,Life Insurance,2025-07-01,2026-07-01,777,Active,1
TXN-75bde463,C360-100277,Motor Insurance,2021-07-02,2022-07-02,426,Expired,0
TXN-cc2a0463,C360-100277,Motor Insurance,2022-07-02,2023-07-02,453,Expired,0
TXN-091c92e4,C360-100277,Motor Insurance,2023-07-02,2024-07-01,520,Expired,0
TXN-ef0e8ba9,C360-100277,Motor Insurance,2024-07-01,2025-07-01,516,Expired,0
TXN-ef44556b,C360-100277,Motor Insurance,2025-07-01,2026-07-01,558,Active,0
TXN-ceb57254,C360-100277,Accidental Insurance,2021-07-02,2022-07-02,355,Expired,1
TXN-562ce6bf,C360-100277,Accidental Insurance,2022-07-02,2023-07-02,403,Expired,1
TXN-3ff22dcc,C360-100277,Accidental Insurance,2023-07-02,2024-07-01,397,Expired,0
TXN-887f268d,C360-100277,Accidental Insurance,2024-07-01,2025-07-01,394,Expired,0
TXN-bba2b209,C360-100277,Accidental Insurance,2025-07-01,2026-07-01,527,Active,1
TXN-d6d8931e,C360-100278,Health Insurance,2021-07-02,2022-07-02,983,Expired,0
TXN-276ca0f1,C360-100278,Life Insurance,2021-07-02,2022-07-02,721,Expired,0
TXN-43e9f40d,C360-100278,Motor Insurance,2021-07-02,2022-07-02,1131,Expired,0
TXN-9abc57b7,C360-100278,Accidental Insurance,2021-07-02,2022-07-02,1211,Expired,0
TXN-21e328c5,C360-100278,Accidental Insurance,2022-07-02,2023-07-02,1256,Expired,0
TXN-68dc724e,C360-100278,Accidental Insurance,2023-07-02,2024-07-01,1283,Expired,0
TXN-13433341,C360-100278,Accidental Insurance,2024-07-01,2025-07-01,1316,Expired,0
TXN-7f0b1fa9,C360-100278,Accidental Insurance,2025-07-01,2026-07-01,1291,Active,0
TXN-26a0ad74,C360-100279,Life Insurance,2021-07-02,2022-07-02,707,Expired,0
TXN-ca6d5171,C360-100279,Life Insurance,2022-07-02,2023-07-02,724,Expired,0
TXN-d907ed2f,C360-100279,Life Insurance,2023-07-02,2024-07-01,769,Expired,1
TXN-0b544479,C360-100279,Life Insurance,2024-07-01,2025-07-01,785,Expired,0
TXN-7199b90f,C360-100279,Life Insurance,2025-07-01,2026-07-01,835,Active,0
TXN-251c2c93,C360-100280,Health Insurance,2021-07-02,2022-07-02,1186,Expired,0
TXN-886353cf,C360-100280,Health Insurance,2022-07-02,2023-07-02,1227,Expired,0
TXN-75cfb0f8,C360-100280,Health Insurance,2023-07-02,2024-07-01,1252,Expired,0
TXN-25d3fab5,C360-100280,Health Insurance,2024-07-01,2025-07-01,1267,Expired,0
TXN-ff1b00df,C360-100280,Health Insurance,2025-07-01,2026-07-01,1310,Active,0
TXN-4c4ce8d4,C360-100280,Motor Insurance,2021-07-02,2022-07-02,956,Expired,0
TXN-5acd45c6,C360-100280,Motor Insurance,2022-07-02,2023-07-02,978,Expired,0
TXN-aca761c3,C360-100280,Motor Insurance,2023-07-02,2024-07-01,1050,Expired,0
TXN-7fedeef8,C360-100280,Motor Insurance,2024-07-01,2025-07-01,1007,Expired,0
TXN-e0149c77,C360-100280,Motor Insurance,2025-07-01,2026-07-01,1152,Active,0
TXN-b2cb6f80,C360-100281,Motor Insurance,2021-07-02,2022-07-02,1076,Expired,1
TXN-ea02b6cf,C360-100281,Motor Insurance,2022-07-02,2023-07-02,1113,Expired,0
TXN-5179e470,C360-100281,Motor Insurance,2023-07-02,2024-07-01,1172,Expired,0
TXN-c2ee689c,C360-100281,Motor Insurance,2024-07-01,2025-07-01,1205,Expired,0
TXN-e4b9ed62,C360-100281,Motor Insurance,2025-07-01,2026-07-01,1232,Active,0
TXN-3da59be7,C360-100282,Health Insurance,2021-07-02,2022-07-02,760,Expired,0
TXN-ca43ea9e,C360-100282,Health Insurance,2022-07-02,2023-07-02,792,Expired,0
TXN-ecb30870,C360-100282,Health Insurance,2023-07-02,2024-07-01,804,Expired,1
TXN-97c76708,C360-100282,Health Insurance,2024-07-01,2025-07-01,829,Expired,0
TXN-a4aab0c5,C360-100282,Health Insurance,2025-07-01,2026-07-01,856,Active,0
TXN-74942456,C360-100282,Life Insurance,2021-07-02,2022-07-02,732,Expired,0
TXN-dd187282,C360-100282,Life Insurance,2022-07-02,2023-07-02,770,Expired,0
TXN-be92ab9f,C360-100282,Life Insurance,2023-07-02,2024-07-01,796,Expired,0
TXN-820b894c,C360-100282,Life Insurance,2024-07-01,2025-07-01,843,Expired,0
TXN-d2eecd0a,C360-100282,Life Insurance,2025-07-01,2026-07-01,804,Active,1
TXN-a35c4c2f,C360-100282,Motor Insurance,2021-07-02,2022-07-02,1331,Expired,0
TXN-e724e701,C360-100282,Motor Insurance,2022-07-02,2023-07-02,1381,Expired,0
TXN-074587d2,C360-100282,Motor Insurance,2023-07-02,2024-07-01,1357,Expired,0
TXN-28269c70,C360-100282,Motor Insurance,2024-07-01,2025-07-01,1394,Expired,0
TXN-a870481e,C360-100282,Motor Insurance,2025-07-01,2026-07-01,1387,Active,0
TXN-c1d004d6,C360-100282,Accidental Insurance,2021-07-02,2022-07-02,1264,Expired,0
TXN-bb97f7f4,C360-100282,Accidental Insurance,2022-07-02,2023-07-02,1298,Expired,0
TXN-41a5cb5c,C360-100282,Accidental Insurance,2023-07-02,2024-07-01,1322,Expired,0
TXN-e52dc7c6,C360-100282,Accidental Insurance,2024-07-01,2025-07-01,1405,Expired,1
TXN-6ab586ea,C360-100282,Accidental Insurance,2025-07-01,2026-07-01,1328,Active,0
TXN-cbe16727,C360-100283,Health Insurance,2021-07-02,2022-07-02,798,Expired,0
TXN-00c167b0,C360-100283,Health Insurance,2022-07-02,2023-07-02,816,Expired,0
TXN-3731f9c8,C360-100283,Health Insurance,2023-07-02,2024-07-01,840,Expired,0
TXN-4e108306,C360-100283,Health Insurance,2024-07-01,2025-07-01,936,Expired,0
TXN-a3c20944,C360-100283,Health Insurance,2025-07-01,2026-07-01,974,Active,0
TXN-013a85bc,C360-100283,Life Insurance,2021-07-02,2022-07-02,961,Expired,0
TXN-c46e4927,C360-100283,Life Insurance,2022-07-02,2023-07-02,1007,Expired,0
TXN-f901c0ca,C360-100283,Life Insurance,2023-07-02,2024-07-01,1009,Expired,0
TXN-486ff3f9,C360-100283,Life Insurance,2024-07-01,2025-07-01,1081,Expired,0
TXN-c8962297,C360-100283,Life Insurance,2025-07-01,2026-07-01,1153,Active,0
TXN-8ee1c54d,C360-100283,Motor Insurance,2021-07-02,2022-07-02,987,Expired,1
TXN-9dbf4c95,C360-100283,Motor Insurance,2022-07-02,2023-07-02,1032,Expired,0
TXN-1a9192c3,C360-100283,Motor Insurance,2023-07-02,2024-07-01,1067,Expired,1
TXN-3c428387,C360-100283,Motor Insurance,2024-07-01,2025-07-01,1035,Expired,0
TXN-9aa25e6b,C360-100283,Motor Insurance,2025-07-01,2026-07-01,1123,Active,0
TXN-941a7085,C360-100283,Accidental Insurance,2021-07-02,2022-07-02,682,Expired,0
TXN-eb2cac42,C360-100283,Accidental Insurance,2022-07-02,2023-07-02,705,Expired,1
TXN-b34e47a1,C360-100283,Accidental Insurance,2023-07-02,2024-07-01,736,Expired,1
TXN-c34d6bef,C360-100283,Accidental Insurance,2024-07-01,2025-07-01,796,Expired,0
TXN-0f5e0124,C360-100283,Accidental Insurance,2025-07-01,2026-07-01,750,Active,0
TXN-ec0a507f,C360-100284,Motor Insurance,2021-07-02,2022-07-02,1480,Expired,0
TXN-467b3b04,C360-100284,Motor Insurance,2022-07-02,2023-07-02,1523,Expired,0
TXN-7ed183e0,C360-100284,Motor Insurance,2023-07-02,2024-07-01,1562,Expired,0
TXN-1919046f,C360-100284,Motor Insurance,2024-07-01,2025-07-01,1627,Expired,0
TXN-55eb7d27,C360-100284,Motor Insurance,2025-07-01,2026-07-01,1580,Active,0
TXN-ef192520,C360-100285,Life Insurance,2021-07-02,2022-07-02,310,Expired,0
TXN-39bd0d6f,C360-100285,Life Insurance,2022-07-02,2023-07-02,337,Expired,1
TXN-588ff5dc,C360-100285,Life Insurance,2023-07-02,2024-07-01,340,Expired,0
TXN-f60abd9e,C360-100285,Motor Insurance,2021-07-02,2022-07-02,345,Expired,0
TXN-1f222417,C360-100285,Motor Insurance,2022-07-02,2023-07-02,367,Expired,0
TXN-5317b659,C360-100285,Motor Insurance,2023-07-02,2024-07-01,413,Expired,0
TXN-841966cc,C360-100285,Motor Insurance,2024-07-01,2025-07-01,387,Expired,0
TXN-1c14aee5,C360-100285,Motor Insurance,2025-07-01,2026-07-01,397,Active,2
TXN-886a0823,C360-100285,Accidental Insurance,2021-07-02,2022-07-02,467,Expired,0
TXN-dd7b8461,C360-100285,Accidental Insurance,2022-07-02,2023-07-02,502,Expired,0
TXN-4a5bd56f,C360-100285,Accidental Insurance,2023-07-02,2024-07-01,523,Expired,0
TXN-2b08f3db,C360-100286,Accidental Insurance,2021-07-02,2022-07-02,1335,Expired,0
TXN-57a17be3,C360-100286,Accidental Insurance,2022-07-02,2023-07-02,1373,Expired,2
TXN-c6e0d575,C360-100286,Life Insurance,2021-07-02,2022-07-02,660,Expired,1
TXN-0e1818e1,C360-100286,Life Insurance,2022-07-02,2023-07-02,709,Expired,0
TXN-40f11f90,C360-100286,Life Insurance,2023-07-02,2024-07-01,684,Expired,0
TXN-0cd75a20,C360-100287,Life Insurance,2021-07-02,2022-07-02,768,Expired,0
TXN-3568d14b,C360-100287,Life Insurance,2022-07-02,2023-07-02,787,Expired,0
TXN-8447101b,C360-100287,Life Insurance,2023-07-02,2024-07-01,848,Expired,2
TXN-762a06b8,C360-100287,Life Insurance,2024-07-01,2025-07-01,798,Expired,1
TXN-71f0c6f0,C360-100287,Life Insurance,2025-07-01,2026-07-01,912,Active,1
TXN-ba7c88f4,C360-100287,Accidental Insurance,2021-07-02,2022-07-02,398,Expired,0
TXN-c6fafb4d,C360-100287,Accidental Insurance,2022-07-02,2023-07-02,434,Expired,1
TXN-05de3570,C360-100287,Accidental Insurance,2023-07-02,2024-07-01,474,Expired,0
TXN-27286075,C360-100287,Accidental Insurance,2024-07-01,2025-07-01,431,Expired,0
TXN-29529b5f,C360-100287,Accidental Insurance,2025-07-01,2026-07-01,574,Active,0
TXN-8122a4a8,C360-100288,Health Insurance,2021-07-02,2022-07-02,518,Expired,0
TXN-0d0ec73f,C360-100288,Health Insurance,2022-07-02,2023-07-02,551,Expired,0
TXN-9b196425,C360-100288,Health Insurance,2023-07-02,2024-07-01,564,Expired,0
TXN-6b155db5,C360-100288,Life Insurance,2021-07-02,2022-07-02,1351,Expired,0
TXN-8604ccf3,C360-100288,Life Insurance,2022-07-02,2023-07-02,1369,Expired,1
TXN-5f987327,C360-100288,Life Insurance,2023-07-02,2024-07-01,1421,Expired,0
TXN-be0f282e,C360-100288,Life Insurance,2024-07-01,2025-07-01,1477,Expired,0
TXN-1da1c2ca,C360-100288,Life Insurance,2025-07-01,2026-07-01,1423,Active,1
TXN-5fae4e9c,C360-100288,Motor Insurance,2021-07-02,2022-07-02,1094,Expired,1
TXN-425ec96a,C360-100288,Motor Insurance,2022-07-02,2023-07-02,1119,Expired,0
TXN-d9e1ced6,C360-100288,Motor Insurance,2023-07-02,2024-07-01,1150,Expired,0
TXN-83396775,C360-100288,Motor Insurance,2024-07-01,2025-07-01,1151,Expired,0
TXN-79ac2d19,C360-100288,Motor Insurance,2025-07-01,2026-07-01,1210,Cancelled,0
TXN-bd526542,C360-100289,Health Insurance,2021-07-02,2022-07-02,1293,Expired,0
TXN-65ec2279,C360-100289,Health Insurance,2022-07-02,2023-07-02,1325,Expired,1
TXN-54aaab3c,C360-100289,Health Insurance,2023-07-02,2024-07-01,1331,Expired,0
TXN-5bdd4393,C360-100289,Health Insurance,2024-07-01,2025-07-01,1380,Expired,0
TXN-fd9b1913,C360-100289,Health Insurance,2025-07-01,2026-07-01,1333,Active,0
TXN-896e14b1,C360-100289,Motor Insurance,2021-07-02,2022-07-02,461,Expired,0
TXN-b190a826,C360-100290,Accidental Insurance,2021-07-02,2022-07-02,1407,Expired,0
TXN-f3e36fb6,C360-100290,Accidental Insurance,2022-07-02,2023-07-02,1429,Expired,0
TXN-aa9dfcf5,C360-100290,Accidental Insurance,2023-07-02,2024-07-01,1459,Expired,0
TXN-ae7847b3,C360-100290,Accidental Insurance,2024-07-01,2025-07-01,1485,Expired,0
TXN-5b4c7791,C360-100290,Accidental Insurance,2025-07-01,2026-07-01,1587,Active,0
TXN-a8b4d84a,C360-100290,Motor Insurance,2021-07-02,2022-07-02,928,Expired,0
TXN-fb5b68eb,C360-100290,Motor Insurance,2022-07-02,2023-07-02,951,Expired,0
TXN-6969d4c7,C360-100290,Motor Insurance,2023-07-02,2024-07-01,952,Expired,0
TXN-b1ccd9c8,C360-100290,Motor Insurance,2024-07-01,2025-07-01,1072,Expired,0
TXN-1c610c1e,C360-100290,Motor Insurance,2025-07-01,2026-07-01,1032,Active,0
TXN-7c7e1753,C360-100291,Life Insurance,2021-07-02,2022-07-02,1251,Expired,0
TXN-12b05371,C360-100291,Life Insurance,2022-07-02,2023-07-02,1300,Expired,0
TXN-6cb77251,C360-100291,Life Insurance,2023-07-02,2024-07-01,1275,Expired,0
TXN-f1b66bab,C360-100291,Life Insurance,2024-07-01,2025-07-01,1347,Expired,0
TXN-ad0310e2,C360-100291,Life Insurance,2025-07-01,2026-07-01,1439,Active,1
TXN-9499c400,C360-100292,Health Insurance,2021-07-02,2022-07-02,1433,Expired,0
TXN-c488dac9,C360-100292,Health Insurance,2022-07-02,2023-07-02,1449,Expired,0
TXN-b30c27fa,C360-100292,Health Insurance,2023-07-02,2024-07-01,1463,Expired,0
TXN-643e1c5e,C360-100292,Health Insurance,2024-07-01,2025-07-01,1490,Expired,0
TXN-a3a9a61c,C360-100292,Health Insurance,2025-07-01,2026-07-01,1485,Active,0
TXN-29907f91,C360-100292,Life Insurance,2021-07-02,2022-07-02,855,Expired,0
TXN-411d2987,C360-100292,Life Insurance,2022-07-02,2023-07-02,869,Expired,1
TXN-0ad3389f,C360-100292,Life Insurance,2023-07-02,2024-07-01,897,Expired,0
TXN-c5604b79,C360-100292,Life Insurance,2024-07-01,2025-07-01,927,Expired,0
TXN-7b56cb73,C360-100292,Life Insurance,2025-07-01,2026-07-01,963,Active,0
TXN-d05a470d,C360-100292,Motor Insurance,2021-07-02,2022-07-02,1020,Expired,0
TXN-ad1048f0,C360-100292,Motor Insurance,2022-07-02,2023-07-02,1055,Expired,1
TXN-a885b841,C360-100292,Motor Insurance,2023-07-02,2024-07-01,1078,Expired,0
TXN-21f927ae,C360-100292,Motor Insurance,2024-07-01,2025-07-01,1092,Expired,0
TXN-422fc372,C360-100292,Motor Insurance,2025-07-01,2026-07-01,1172,Active,0
TXN-bce4d4f0,C360-100292,Accidental Insurance,2021-07-02,2022-07-02,920,Expired,0
TXN-13d39418,C360-100292,Accidental Insurance,2022-07-02,2023-07-02,956,Expired,0
TXN-984fac71,C360-100292,Accidental Insurance,2023-07-02,2024-07-01,972,Expired,0
TXN-f98d9d81,C360-100292,Accidental Insurance,2024-07-01,2025-07-01,965,Expired,0
TXN-22e33922,C360-100292,Accidental Insurance,2025-07-01,2026-07-01,1092,Active,0
TXN-7c892d9f,C360-100293,Life Insurance,2021-07-02,2022-07-02,607,Expired,0
TXN-a4c58486,C360-100294,Motor Insurance,2021-07-02,2022-07-02,1327,Expired,0
TXN-52b46165,C360-100294,Motor Insurance,2022-07-02,2023-07-02,1356,Expired,1
TXN-fada037d,C360-100295,Life Insurance,2021-07-02,2022-07-02,1406,Expired,0
