Date,Store,Category,Product,Demand_Volume
2023-09-15,Trader Joes,Dairy,Cheese,330
2023-09-15,Trader Joes,Dairy,Yogurt,312
2023-09-15,Trader Joes,Meat,Chicken,402
2023-09-15,Trader Joes,Meat,Beef,289
2023-09-15,Trader Joes,Meat,Pork,321
2023-09-15,Kroger,Produce,Apples,457
2023-09-15,Kroger,Produce,Bananas,432
2023-09-15,Kroger,Produce,Carrots,242
2023-09-15,Kroger,Dairy,Milk,439
2023-09-15,Kroger,Dairy,Cheese,318
2023-09-15,Kroger,Dairy,Yogurt,206
2023-09-15,Kroger,Meat,Chicken,416
2023-09-15,Kroger,Meat,Beef,434
2023-09-15,Kroger,Meat,Pork,382
2023-09-16,Whole Foods,Produce,Apples,249
2023-09-16,Whole Foods,Produce,Bananas,216
2023-09-16,Whole Foods,Produce,Carrots,232
2023-09-16,Whole Foods,Dairy,Milk,289
2023-09-16,Whole Foods,Dairy,Cheese,376
2023-09-16,Whole Foods,Dairy,Yogurt,277
2023-09-16,Whole Foods,Meat,Chicken,287
2023-09-16,Whole Foods,Meat,Beef,257
2023-09-16,Whole Foods,Meat,Pork,470
2023-09-16,Trader Joes,Produce,Apples,236
2023-09-16,Trader Joes,Produce,Bananas,233
2023-09-16,Trader Joes,Produce,Carrots,501
2023-09-16,Trader Joes,Dairy,Milk,385
2023-09-16,Trader Joes,Dairy,Cheese,235
2023-09-16,Trader Joes,Dairy,Yogurt,326
2023-09-16,Trader Joes,Meat,Chicken,126
2023-09-16,Trader Joes,Meat,Beef,460
2023-09-16,Trader Joes,Meat,Pork,327
2023-09-16,Kroger,Produce,Apples,328
2023-09-16,Kroger,Produce,Bananas,359
2023-09-16,Kroger,Produce,Carrots,582
2023-09-16,Kroger,Dairy,Milk,350
2023-09-16,Kroger,Dairy,Cheese,160
2023-09-16,Kroger,Dairy,Yogurt,378
2023-09-16,Kroger,Meat,Chicken,379
2023-09-16,Kroger,Meat,Beef,172
2023-09-16,Kroger,Meat,Pork,468
2023-09-17,Whole Foods,Produce,Apples,490
2023-09-17,Whole Foods,Produce,Bananas,513
2023-09-17,Whole Foods,Produce,Carrots,263
2023-09-17,Whole Foods,Dairy,Milk,364
2023-09-17,Whole Foods,Dairy,Cheese,430
2023-09-17,Whole Foods,Dairy,Yogurt,397
2023-09-17,Whole Foods,Meat,Chicken,389
2023-09-17,Whole Foods,Meat,Beef,238
2023-09-17,Whole Foods,Meat,Pork,241
2023-09-17,Trader Joes,Produce,Apples,225
2023-09-17,Trader Joes,Produce,Bananas,588
2023-09-17,Trader Joes,Produce,Carrots,431
2023-09-17,Trader Joes,Dairy,Milk,260
2023-09-17,Trader Joes,Dairy,Cheese,257
2023-09-17,Trader Joes,Dairy,Yogurt,469
2023-09-17,Trader Joes,Meat,Chicken,346
2023-09-17,Trader Joes,Meat,Beef,337
2023-09-17,Trader Joes,Meat,Pork,137
2023-09-17,Kroger,Produce,Apples,593
2023-09-17,Kroger,Produce,Bananas,457
2023-09-17,Kroger,Produce,Carrots,438
2023-09-17,Kroger,Dairy,Milk,172
2023-09-17,Kroger,Dairy,Cheese,385
2023-09-17,Kroger,Dairy,Yogurt,122
2023-09-17,Kroger,Meat,Chicken,461
2023-09-17,Kroger,Meat,Beef,303
2023-09-17,Kroger,Meat,Pork,140
2023-09-18,Whole Foods,Produce,Apples,505
2023-09-18,Whole Foods,Produce,Bananas,271
2023-09-18,Whole Foods,Produce,Carrots,509
2023-09-18,Whole Foods,Dairy,Milk,113
2023-09-18,Whole Foods,Dairy,Cheese,238
2023-09-18,Whole Foods,Dairy,Yogurt,213
2023-09-18,Whole Foods,Meat,Chicken,346
2023-09-18,Whole Foods,Meat,Beef,294
2023-09-18,Whole Foods,Meat,Pork,479
2023-09-18,Trader Joes,Produce,Apples,395
2023-09-18,Trader Joes,Produce,Bananas,387
2023-09-18,Trader Joes,Produce,Carrots,356
2023-09-18,Trader Joes,Dairy,Milk,347
2023-09-18,Trader Joes,Dairy,Cheese,484
2023-09-18,Trader Joes,Dairy,Yogurt,441
2023-09-18,Trader Joes,Meat,Chicken,298
2023-09-18,Trader Joes,Meat,Beef,335
2023-09-18,Trader Joes,Meat,Pork,326
2023-09-18,Kroger,Produce,Apples,513
2023-09-18,Kroger,Produce,Bananas,366
2023-09-18,Kroger,Produce,Carrots,450
2023-09-18,Kroger,Dairy,Milk,162
2023-09-18,Kroger,Dairy,Cheese,242
2023-09-18,Kroger,Dairy,Yogurt,181
2023-09-18,Kroger,Meat,Chicken,173
2023-09-18,Kroger,Meat,Beef,350
2023-09-18,Kroger,Meat,Pork,109
2023-09-19,Whole Foods,Produce,Apples,234
2023-09-19,Whole Foods,Produce,Bananas,537
2023-09-19,Whole Foods,Produce,Carrots,466
2023-09-19,Whole Foods,Dairy,Milk,354
2023-09-19,Whole Foods,Dairy,Cheese,251
2023-09-19,Whole Foods,Dairy,Yogurt,413
2023-09-19,Whole Foods,Meat,Chicken,322
2023-09-19,Whole Foods,Meat,Beef,359
2023-09-19,Whole Foods,Meat,Pork,492
2023-09-19,Trader Joes,Produce,Apples,437
2023-09-19,Trader Joes,Produce,Bananas,438
2023-09-19,Trader Joes,Produce,Carrots,387
2023-09-19,Trader Joes,Dairy,Milk,329
2023-09-19,Trader Joes,Dairy,Cheese,133
2023-09-19,Trader Joes,Dairy,Yogurt,400
2023-09-19,Trader Joes,Meat,Chicken,496
2023-09-19,Trader Joes,Meat,Beef,492
2023-09-19,Trader Joes,Meat,Pork,339
2023-09-19,Kroger,Produce,Apples,407
2023-09-19,Kroger,Produce,Bananas,314
2023-09-19,Kroger,Produce,Carrots,599
2023-09-19,Kroger,Dairy,Milk,271
2023-09-19,Kroger,Dairy,Cheese,123
2023-09-19,Kroger,Dairy,Yogurt,312
2023-09-19,Kroger,Meat,Chicken,294
2023-09-19,Kroger,Meat,Beef,297
2023-09-19,Kroger,Meat,Pork,108
2023-09-20,Whole Foods,Produce,Apples,595
2023-09-20,Whole Foods,Produce,Bananas,422
2023-09-20,Whole Foods,Produce,Carrots,475
2023-09-20,Whole Foods,Dairy,Milk,287
2023-09-20,Whole Foods,Dairy,Cheese,278
2023-09-20,Whole Foods,Dairy,Yogurt,133
2023-09-20,Whole Foods,Meat,Chicken,246
2023-09-20,Whole Foods,Meat,Beef,210
2023-09-20,Whole Foods,Meat,Pork,204
2023-09-20,Trader Joes,Produce,Apples,302
2023-09-20,Trader Joes,Produce,Bananas,460
2023-09-20,Trader Joes,Produce,Carrots,537
2023-09-20,Trader Joes,Dairy,Milk,391
2023-09-20,Trader Joes,Dairy,Cheese,408
2023-09-20,Trader Joes,Dairy,Yogurt,465
2023-09-20,Trader Joes,Meat,Chicken,200
2023-09-20,Trader Joes,Meat,Beef,485
2023-09-20,Trader Joes,Meat,Pork,407
2023-09-20,Kroger,Produce,Apples,293
2023-09-20,Kroger,Produce,Bananas,264
2023-09-20,Kroger,Produce,Carrots,261
2023-09-20,Kroger,Dairy,Milk,303
2023-09-20,Kroger,Dairy,Cheese,404
2023-09-20,Kroger,Dairy,Yogurt,382
2023-09-20,Kroger,Meat,Chicken,364
2023-09-20,Kroger,Meat,Beef,473
2023-09-20,Kroger,Meat,Pork,386
2023-09-21,Whole Foods,Produce,Apples,319
2023-09-21,Whole Foods,Produce,Bananas,224
2023-09-21,Whole Foods,Produce,Carrots,624
2023-09-21,Whole Foods,Dairy,Milk,411
2023-09-21,Whole Foods,Dairy,Cheese,135
2023-09-21,Whole Foods,Dairy,Yogurt,393
2023-09-21,Whole Foods,Meat,Chicken,400
2023-09-21,Whole Foods,Meat,Beef,228
2023-09-21,Whole Foods,Meat,Pork,130
2023-09-21,Trader Joes,Produce,Apples,467
2023-09-21,Trader Joes,Produce,Bananas,428
2023-09-21,Trader Joes,Produce,Carrots,620
2023-09-21,Trader Joes,Dairy,Milk,379
2023-09-21,Trader Joes,Dairy,Cheese,137
2023-09-21,Trader Joes,Dairy,Yogurt,227
2023-09-21,Trader Joes,Meat,Chicken,192
2023-09-21,Trader Joes,Meat,Beef,445
2023-09-21,Trader Joes,Meat,Pork,342
2023-09-21,Kroger,Produce,Apples,253
2023-09-21,Kroger,Produce,Bananas,235
2023-09-21,Kroger,Produce,Carrots,478
2023-09-21,Kroger,Dairy,Milk,336
2023-09-21,Kroger,Dairy,Cheese,363
2023-09-21,Kroger,Dairy,Yogurt,358
2023-09-21,Kroger,Meat,Chicken,108
2023-09-21,Kroger,Meat,Beef,142
2023-09-21,Kroger,Meat,Pork,145
2023-09-22,Whole Foods,Produce,Apples,260
2023-09-22,Whole Foods,Produce,Bananas,299
2023-09-22,Whole Foods,Produce,Carrots,468
2023-09-22,Whole Foods,Dairy,Milk,445
2023-09-22,Whole Foods,Dairy,Cheese,198
2023-09-22,Whole Foods,Dairy,Yogurt,381
2023-09-22,Whole Foods,Meat,Chicken,117
2023-09-22,Whole Foods,Meat,Beef,289
2023-09-22,Whole Foods,Meat,Pork,427
2023-09-22,Trader Joes,Produce,Apples,300
2023-09-22,Trader Joes,Produce,Bananas,328
2023-09-22,Trader Joes,Produce,Carrots,219
2023-09-22,Trader Joes,Dairy,Milk,261
2023-09-22,Trader Joes,Dairy,Cheese,214
2023-09-22,Trader Joes,Dairy,Yogurt,442
2023-09-22,Trader Joes,Meat,Chicken,445
2023-09-22,Trader Joes,Meat,Beef,256
2023-09-22,Trader Joes,Meat,Pork,286
2023-09-22,Kroger,Produce,Apples,257
2023-09-22,Kroger,Produce,Bananas,365
2023-09-22,Kroger,Produce,Carrots,256
2023-09-22,Kroger,Dairy,Milk,230
2023-09-22,Kroger,Dairy,Cheese,224
2023-09-22,Kroger,Dairy,Yogurt,144
2023-09-22,Kroger,Meat,Chicken,162
2023-09-22,Kroger,Meat,Beef,362
2023-09-22,Kroger,Meat,Pork,252
2023-09-23,Whole Foods,Produce,Apples,572
2023-09-23,Whole Foods,Produce,Bananas,493
2023-09-23,Whole Foods,Produce,Carrots,223
2023-09-23,Whole Foods,Dairy,Milk,254
2023-09-23,Whole Foods,Dairy,Cheese,216
2023-09-23,Whole Foods,Dairy,Yogurt,270
2023-09-23,Whole Foods,Meat,Chicken,194
2023-09-23,Whole Foods,Meat,Beef,375
2023-09-23,Whole Foods,Meat,Pork,196
2023-09-23,Trader Joes,Produce,Apples,212
2023-09-23,Trader Joes,Produce,Bananas,328
2023-09-23,Trader Joes,Produce,Carrots,236
2023-09-23,Trader Joes,Dairy,Milk,403
2023-09-23,Trader Joes,Dairy,Cheese,283
2023-09-23,Trader Joes,Dairy,Yogurt,280
2023-09-23,Trader Joes,Meat,Chicken,320
2023-09-23,Trader Joes,Meat,Beef,316
2023-09-23,Trader Joes,Meat,Pork,345
2023-09-23,Kroger,Produce,Apples,471
2023-09-23,Kroger,Produce,Bananas,299
2023-09-23,Kroger,Produce,Carrots,535
2023-09-23,Kroger,Dairy,Milk,351
2023-09-23,Kroger,Dairy,Cheese,434
2023-09-23,Kroger,Dairy,Yogurt,293
2023-09-23,Kroger,Meat,Chicken,167
2023-09-23,Kroger,Meat,Beef,440
2023-09-23,Kroger,Meat,Pork,177
2023-09-24,Whole Foods,Produce,Apples,381
2023-09-24,Whole Foods,Produce,Bananas,208
2023-09-24,Whole Foods,Produce,Carrots,258
2023-09-24,Whole Foods,Dairy,Milk,128
2023-09-24,Whole Foods,Dairy,Cheese,326
2023-09-24,Whole Foods,Dairy,Yogurt,156
2023-09-24,Whole Foods,Meat,Chicken,103
2023-09-24,Whole Foods,Meat,Beef,453
2023-09-24,Whole Foods,Meat,Pork,133
2023-09-24,Trader Joes,Produce,Apples,332
2023-09-24,Trader Joes,Produce,Bananas,581
2023-09-24,Trader Joes,Produce,Carrots,418
2023-09-24,Trader Joes,Dairy,Milk,341
2023-09-24,Trader Joes,Dairy,Cheese,239
2023-09-24,Trader Joes,Dairy,Yogurt,318
2023-09-24,Trader Joes,Meat,Chicken,396
2023-09-24,Trader Joes,Meat,Beef,308
2023-09-24,Trader Joes,Meat,Pork,445
2023-09-24,Kroger,Produce,Apples,208
2023-09-24,Kroger,Produce,Bananas,532
2023-09-24,Kroger,Produce,Carrots,470
2023-09-24,Kroger,Dairy,Milk,118
2023-09-24,Kroger,Dairy,Cheese,340
2023-09-24,Kroger,Dairy,Yogurt,299
2023-09-24,Kroger,Meat,Chicken,321
2023-09-24,Kroger,Meat,Beef,218
2023-09-24,Kroger,Meat,Pork,209
2023-09-25,Whole Foods,Produce,Apples,258
2023-09-25,Whole Foods,Produce,Bananas,399
2023-09-25,Whole Foods,Produce,Carrots,617
2023-09-25,Whole Foods,Dairy,Milk,106
2023-09-25,Whole Foods,Dairy,Cheese,159
2023-09-25,Whole Foods,Dairy,Yogurt,362
2023-09-25,Whole Foods,Meat,Chicken,296
2023-09-25,Whole Foods,Meat,Beef,493
2023-09-25,Whole Foods,Meat,Pork,421
2023-09-25,Trader Joes,Produce,Apples,569
2023-09-25,Trader Joes,Produce,Bananas,165
2023-09-25,Trader Joes,Produce,Carrots,367
2023-09-25,Trader Joes,Dairy,Milk,358
2023-09-25,Trader Joes,Dairy,Cheese,210
2023-09-25,Trader Joes,Dairy,Yogurt,331
2023-09-25,Trader Joes,Meat,Chicken,275
2023-09-25,Trader Joes,Meat,Beef,451
2023-09-25,Trader Joes,Meat,Pork,330
2023-09-25,Kroger,Produce,Apples,389
2023-09-25,Kroger,Produce,Bananas,264
2023-09-25,Kroger,Produce,Carrots,367
2023-09-25,Kroger,Dairy,Milk,349
2023-09-25,Kroger,Dairy,Cheese,278
2023-09-25,Kroger,Dairy,Yogurt,329
2023-09-25,Kroger,Meat,Chicken,410
2023-09-25,Kroger,Meat,Beef,273
2023-09-25,Kroger,Meat,Pork,296
2023-09-26,Whole Foods,Produce,Apples,397
2023-09-26,Whole Foods,Produce,Bananas,318
2023-09-26,Whole Foods,Produce,Carrots,422
2023-09-26,Whole Foods,Dairy,Milk,168
2023-09-26,Whole Foods,Dairy,Cheese,109
2023-09-26,Whole Foods,Dairy,Yogurt,161
2023-09-26,Whole Foods,Meat,Chicken,226
2023-09-26,Whole Foods,Meat,Beef,164
2023-09-26,Whole Foods,Meat,Pork,240
2023-09-26,Trader Joes,Produce,Apples,626
2023-09-26,Trader Joes,Produce,Bananas,449
2023-09-26,Trader Joes,Produce,Carrots,437
2023-09-26,Trader Joes,Dairy,Milk,410
2023-09-26,Trader Joes,Dairy,Cheese,428
2023-09-26,Trader Joes,Dairy,Yogurt,308
2023-09-26,Trader Joes,Meat,Chicken,168
2023-09-26,Trader Joes,Meat,Beef,368
2023-09-26,Trader Joes,Meat,Pork,312
2023-09-26,Kroger,Produce,Apples,581
2023-09-26,Kroger,Produce,Bananas,200
2023-09-26,Kroger,Produce,Carrots,430
2023-09-26,Kroger,Dairy,Milk,128
2023-09-26,Kroger,Dairy,Cheese,465
2023-09-26,Kroger,Dairy,Yogurt,461
2023-09-26,Kroger,Meat,Chicken,372
2023-09-26,Kroger,Meat,Beef,387
2023-09-26,Kroger,Meat,Pork,106
2023-09-27,Whole Foods,Produce,Apples,587
2023-09-27,Whole Foods,Produce,Bananas,328
2023-09-27,Whole Foods,Produce,Carrots,363
2023-09-27,Whole Foods,Dairy,Milk,462
2023-09-27,Whole Foods,Dairy,Cheese,231
2023-09-27,Whole Foods,Dairy,Yogurt,392
2023-09-27,Whole Foods,Meat,Chicken,441
2023-09-27,Whole Foods,Meat,Beef,348
2023-09-27,Whole Foods,Meat,Pork,184
2023-09-27,Trader Joes,Produce,Apples,601
2023-09-27,Trader Joes,Produce,Bananas,437
2023-09-27,Trader Joes,Produce,Carrots,630
2023-09-27,Trader Joes,Dairy,Milk,145
2023-09-27,Trader Joes,Dairy,Cheese,326
2023-09-27,Trader Joes,Dairy,Yogurt,102
2023-09-27,Trader Joes,Meat,Chicken,273
2023-09-27,Trader Joes,Meat,Beef,236
2023-09-27,Trader Joes,Meat,Pork,478
2023-09-27,Kroger,Produce,Apples,303
2023-09-27,Kroger,Produce,Bananas,450
2023-09-27,Kroger,Produce,Carrots,296
2023-09-27,Kroger,Dairy,Milk,271
2023-09-27,Kroger,Dairy,Cheese,123
2023-09-27,Kroger,Dairy,Yogurt,418
2023-09-27,Kroger,Meat,Chicken,316
2023-09-27,Kroger,Meat,Beef,434
2023-09-27,Kroger,Meat,Pork,255
2023-09-28,Whole Foods,Produce,Apples,626
2023-09-28,Whole Foods,Produce,Bananas,590
2023-09-28,Whole Foods,Produce,Carrots,418
2023-09-28,Whole Foods,Dairy,Milk,277
2023-09-28,Whole Foods,Dairy,Cheese,370
2023-09-28,Whole Foods,Dairy,Yogurt,396
2023-09-28,Whole Foods,Meat,Chicken,382
2023-09-28,Whole Foods,Meat,Beef,126
2023-09-28,Whole Foods,Meat,Pork,259
2023-09-28,Trader Joes,Produce,Apples,203
2023-09-28,Trader Joes,Produce,Bananas,197
2023-09-28,Trader Joes,Produce,Carrots,625
2023-09-28,Trader Joes,Dairy,Milk,352
2023-09-28,Trader Joes,Dairy,Cheese,182
2023-09-28,Trader Joes,Dairy,Yogurt,350
2023-09-28,Trader Joes,Meat,Chicken,497
2023-09-28,Trader Joes,Meat,Beef,393
2023-09-28,Trader Joes,Meat,Pork,394
2023-09-28,Kroger,Produce,Apples,362
2023-09-28,Kroger,Produce,Bananas,255
2023-09-28,Kroger,Produce,Carrots,380
2023-09-28,Kroger,Dairy,Milk,443
2023-09-28,Kroger,Dairy,Cheese,453
2023-09-28,Kroger,Dairy,Yogurt,439
2023-09-28,Kroger,Meat,Chicken,387
2023-09-28,Kroger,Meat,Beef,307
2023-09-28,Kroger,Meat,Pork,221
2023-09-29,Whole Foods,Produce,Apples,247
2023-09-29,Whole Foods,Produce,Bananas,610
2023-09-29,Whole Foods,Produce,Carrots,253
2023-09-29,Whole Foods,Dairy,Milk,250
2023-09-29,Whole Foods,Dairy,Cheese,464
2023-09-29,Whole Foods,Dairy,Yogurt,430
2023-09-29,Whole Foods,Meat,Chicken,225
2023-09-29,Whole Foods,Meat,Beef,136
2023-09-29,Whole Foods,Meat,Pork,384
2023-09-29,Trader Joes,Produce,Apples,335
2023-09-29,Trader Joes,Produce,Bananas,481
2023-09-29,Trader Joes,Produce,Carrots,485
2023-09-29,Trader Joes,Dairy,Milk,428
2023-09-29,Trader Joes,Dairy,Cheese,190
2023-09-29,Trader Joes,Dairy,Yogurt,452
2023-09-29,Trader Joes,Meat,Chicken,400
2023-09-29,Trader Joes,Meat,Beef,430
2023-09-29,Trader Joes,Meat,Pork,449
2023-09-29,Kroger,Produce,Apples,322
2023-09-29,Kroger,Produce,Bananas,419
2023-09-29,Kroger,Produce,Carrots,565
2023-09-29,Kroger,Dairy,Milk,151
2023-09-29,Kroger,Dairy,Cheese,372
2023-09-29,Kroger,Dairy,Yogurt,108
2023-09-29,Kroger,Meat,Chicken,353
2023-09-29,Kroger,Meat,Beef,216
2023-09-29,Kroger,Meat,Pork,184
2023-09-30,Whole Foods,Produce,Apples,251
2023-09-30,Whole Foods,Produce,Bananas,494
2023-09-30,Whole Foods,Produce,Carrots,590
2023-09-30,Whole Foods,Dairy,Milk,290
2023-09-30,Whole Foods,Dairy,Cheese,365
2023-09-30,Whole Foods,Dairy,Yogurt,407
2023-09-30,Whole Foods,Meat,Chicken,217
2023-09-30,Whole Foods,Meat,Beef,498
2023-09-30,Whole Foods,Meat,Pork,464
2023-09-30,Trader Joes,Produce,Apples,337
2023-09-30,Trader Joes,Produce,Bananas,251
2023-09-30,Trader Joes,Produce,Carrots,611
2023-09-30,Trader Joes,Dairy,Milk,164
2023-09-30,Trader Joes,Dairy,Cheese,447
2023-09-30,Trader Joes,Dairy,Yogurt,195
2023-09-30,Trader Joes,Meat,Chicken,269
2023-09-30,Trader Joes,Meat,Beef,499
2023-09-30,Trader Joes,Meat,Pork,449
2023-09-30,Kroger,Produce,Apples,538
2023-09-30,Kroger,Produce,Bananas,382
2023-09-30,Kroger,Produce,Carrots,190
2023-09-30,Kroger,Dairy,Milk,125
2023-09-30,Kroger,Dairy,Cheese,376
2023-09-30,Kroger,Dairy,Yogurt,322
2023-09-30,Kroger,Meat,Chicken,457
2023-09-30,Kroger,Meat,Beef,450
2023-09-30,Kroger,Meat,Pork,222
2023-10-01,Whole Foods,Produce,Apples,266
2023-10-01,Whole Foods,Produce,Bananas,408
2023-10-01,Whole Foods,Produce,Carrots,220
2023-10-01,Whole Foods,Dairy,Milk,411
2023-10-01,Whole Foods,Dairy,Cheese,111
2023-10-01,Whole Foods,Dairy,Yogurt,236
2023-10-01,Whole Foods,Meat,Chicken,162
2023-10-01,Whole Foods,Meat,Beef,189
2023-10-01,Whole Foods,Meat,Pork,189
2023-10-01,Trader Joes,Produce,Apples,418
2023-10-01,Trader Joes,Produce,Bananas,257
2023-10-01,Trader Joes,Produce,Carrots,524
2023-10-01,Trader Joes,Dairy,Milk,388
2023-10-01,Trader Joes,Dairy,Cheese,321
2023-10-01,Trader Joes,Dairy,Yogurt,253
2023-10-01,Trader Joes,Meat,Chicken,450
2023-10-01,Trader Joes,Meat,Beef,276
2023-10-01,Trader Joes,Meat,Pork,377
2023-10-01,Kroger,Produce,Apples,316
2023-10-01,Kroger,Produce,Bananas,193
2023-10-01,Kroger,Produce,Carrots,386
2023-10-01,Kroger,Dairy,Milk,116
2023-10-01,Kroger,Dairy,Cheese,375
2023-10-01,Kroger,Dairy,Yogurt,391
2023-10-01,Kroger,Meat,Chicken,383
2023-10-01,Kroger,Meat,Beef,349
2023-10-01,Kroger,Meat,Pork,461
2023-10-02,Whole Foods,Produce,Apples,389
2023-10-02,Whole Foods,Produce,Bananas,537
2023-10-02,Whole Foods,Produce,Carrots,315
2023-10-02,Whole Foods,Dairy,Milk,106
2023-10-02,Whole Foods,Dairy,Cheese,316
2023-10-02,Whole Foods,Dairy,Yogurt,321
2023-10-02,Whole Foods,Meat,Chicken,353
2023-10-02,Whole Foods,Meat,Beef,439
2023-10-02,Whole Foods,Meat,Pork,387
2023-10-02,Trader Joes,Produce,Apples,430
2023-10-02,Trader Joes,Produce,Bananas,255
2023-10-02,Trader Joes,Produce,Carrots,285
2023-10-02,Trader Joes,Dairy,Milk,213
2023-10-02,Trader Joes,Dairy,Cheese,207
2023-10-02,Trader Joes,Dairy,Yogurt,289
2023-10-02,Trader Joes,Meat,Chicken,109
2023-10-02,Trader Joes,Meat,Beef,220
2023-10-02,Trader Joes,Meat,Pork,491
2023-10-02,Kroger,Produce,Apples,461
2023-10-02,Kroger,Produce,Bananas,255
2023-10-02,Kroger,Produce,Carrots,400
2023-10-02,Kroger,Dairy,Milk,187
2023-10-02,Kroger,Dairy,Cheese,391
2023-10-02,Kroger,Dairy,Yogurt,149
2023-10-02,Kroger,Meat,Chicken,143
2023-10-02,Kroger,Meat,Beef,284
2023-10-02,Kroger,Meat,Pork,179
2023-10-03,Whole Foods,Produce,Apples,370
2023-10-03,Whole Foods,Produce,Bananas,312
2023-10-03,Whole Foods,Produce,Carrots,325
2023-10-03,Whole Foods,Dairy,Milk,310
2023-10-03,Whole Foods,Dairy,Cheese,374
2023-10-03,Whole Foods,Dairy,Yogurt,297
2023-10-03,Whole Foods,Meat,Chicken,290
2023-10-03,Whole Foods,Meat,Beef,243
2023-10-03,Whole Foods,Meat,Pork,175
2023-10-03,Trader Joes,Produce,Apples,543
2023-10-03,Trader Joes,Produce,Bananas,278
2023-10-03,Trader Joes,Produce,Carrots,269
2023-10-03,Trader Joes,Dairy,Milk,176
2023-10-03,Trader Joes,Dairy,Cheese,226
2023-10-03,Trader Joes,Dairy,Yogurt,198
2023-10-03,Trader Joes,Meat,Chicken,229
2023-10-03,Trader Joes,Meat,Beef,239
2023-10-03,Trader Joes,Meat,Pork,469
2023-10-03,Kroger,Produce,Apples,301
2023-10-03,Kroger,Produce,Bananas,460
2023-10-03,Kroger,Produce,Carrots,386
2023-10-03,Kroger,Dairy,Milk,276
2023-10-03,Kroger,Dairy,Cheese,389
2023-10-03,Kroger,Dairy,Yogurt,296
2023-10-03,Kroger,Meat,Chicken,465
2023-10-03,Kroger,Meat,Beef,356
2023-10-03,Kroger,Meat,Pork,328
2023-10-04,Whole Foods,Produce,Apples,282
2023-10-04,Whole Foods,Produce,Bananas,457
2023-10-04,Whole Foods,Produce,Carrots,488
2023-10-04,Whole Foods,Dairy,Milk,257
2023-10-04,Whole Foods,Dairy,Cheese,142
2023-10-04,Whole Foods,Dairy,Yogurt,174
2023-10-04,Whole Foods,Meat,Chicken,323
2023-10-04,Whole Foods,Meat,Beef,165
2023-10-04,Whole Foods,Meat,Pork,229
2023-10-04,Trader Joes,Produce,Apples,311
2023-10-04,Trader Joes,Produce,Bananas,502
2023-10-04,Trader Joes,Produce,Carrots,561
2023-10-04,Trader Joes,Dairy,Milk,281
2023-10-04,Trader Joes,Dairy,Cheese,244
2023-10-04,Trader Joes,Dairy,Yogurt,374
2023-10-04,Trader Joes,Meat,Chicken,295
2023-10-04,Trader Joes,Meat,Beef,496
2023-10-04,Trader Joes,Meat,Pork,186
2023-10-04,Kroger,Produce,Apples,438
2023-10-04,Kroger,Produce,Bananas,273
2023-10-04,Kroger,Produce,Carrots,285
2023-10-04,Kroger,Dairy,Milk,255
2023-10-04,Kroger,Dairy,Cheese,203
2023-10-04,Kroger,Dairy,Yogurt,234
2023-10-04,Kroger,Meat,Chicken,376
2023-10-04,Kroger,Meat,Beef,378
2023-10-04,Kroger,Meat,Pork,205
2023-10-05,Whole Foods,Produce,Apples,225
2023-10-05,Whole Foods,Produce,Bananas,224
2023-10-05,Whole Foods,Produce,Carrots,420
2023-10-05,Whole Foods,Dairy,Milk,289
2023-10-05,Whole Foods,Dairy,Cheese,236
2023-10-05,Whole Foods,Dairy,Yogurt,278
2023-10-05,Whole Foods,Meat,Chicken,237
2023-10-05,Whole Foods,Meat,Beef,369
2023-10-05,Whole Foods,Meat,Pork,294
2023-10-05,Trader Joes,Produce,Apples,493
2023-10-05,Trader Joes,Produce,Bananas,415
2023-10-05,Trader Joes,Produce,Carrots,468
2023-10-05,Trader Joes,Dairy,Milk,469
2023-10-05,Trader Joes,Dairy,Cheese,189
2023-10-05,Trader Joes,Dairy,Yogurt,467
2023-10-05,Trader Joes,Meat,Chicken,496
2023-10-05,Trader Joes,Meat,Beef,224
2023-10-05,Trader Joes,Meat,Pork,130
2023-10-05,Kroger,Produce,Apples,533
2023-10-05,Kroger,Produce,Bananas,412
2023-10-05,Kroger,Produce,Carrots,492
2023-10-05,Kroger,Dairy,Milk,327
2023-10-05,Kroger,Dairy,Cheese,261
2023-10-05,Kroger,Dairy,Yogurt,386
2023-10-05,Kroger,Meat,Chicken,325
2023-10-05,Kroger,Meat,Beef,287
2023-10-05,Kroger,Meat,Pork,170
2023-10-06,Whole Foods,Produce,Apples,247
2023-10-06,Whole Foods,Produce,Bananas,419
2023-10-06,Whole Foods,Produce,Carrots,278
2023-10-06,Whole Foods,Dairy,Milk,447
2023-10-06,Whole Foods,Dairy,Cheese,275
2023-10-06,Whole Foods,Dairy,Yogurt,155
2023-10-06,Whole Foods,Meat,Chicken,491
2023-10-06,Whole Foods,Meat,Beef,290
2023-10-06,Whole Foods,Meat,Pork,476
2023-10-06,Trader Joes,Produce,Apples,415
2023-10-06,Trader Joes,Produce,Bananas,466
2023-10-06,Trader Joes,Produce,Carrots,473
2023-10-06,Trader Joes,Dairy,Milk,145
2023-10-06,Trader Joes,Dairy,Cheese,481
2023-10-06,Trader Joes,Dairy,Yogurt,104
2023-10-06,Trader Joes,Meat,Chicken,370
2023-10-06,Trader Joes,Meat,Beef,396
2023-10-06,Trader Joes,Meat,Pork,130
2023-10-06,Kroger,Produce,Apples,329
2023-10-06,Kroger,Produce,Bananas,613
