Date,Company,Freight_Type,Shipping_Lane,Vessel_Name,IMO_Number,Vessel_Capacity,Volume_Tons
2023-04-12,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,14152
2023-04-12,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,13224
2023-04-12,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,8638
2023-04-12,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,13864
2023-04-12,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,7201
2023-04-12,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,13206
2023-04-12,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,12330
2023-04-12,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,11978
2023-04-12,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,5548
2023-04-12,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,14137
2023-04-12,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,11818
2023-04-12,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,9302
2023-04-12,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,13077
2023-04-12,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,8265
2023-04-12,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6442
2023-04-12,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13488
2023-04-12,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,10784
2023-04-12,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,6114
2023-04-12,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,10376
2023-04-12,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6187
2023-04-13,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,12140
2023-04-13,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,5199
2023-04-13,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,10126
2023-04-13,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,6104
2023-04-13,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,7978
2023-04-13,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11928
2023-04-13,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,5257
2023-04-13,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,6496
2023-04-13,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,5243
2023-04-13,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,9742
2023-04-13,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,5254
2023-04-13,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,6261
2023-04-13,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,14132
2023-04-13,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,9647
2023-04-13,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,13769
2023-04-13,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,12306
2023-04-13,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,11481
2023-04-13,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,14961
2023-04-13,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,11065
2023-04-13,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,11495
2023-04-14,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,9625
2023-04-14,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,11381
2023-04-14,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,6072
2023-04-14,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,11418
2023-04-14,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,8938
2023-04-14,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,5629
2023-04-14,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,6962
2023-04-14,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,9682
2023-04-14,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,12902
2023-04-14,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,5502
2023-04-14,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,7125
2023-04-14,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,7084
2023-04-14,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,11225
2023-04-14,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,13351
2023-04-14,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6996
2023-04-14,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,8599
2023-04-14,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,13166
2023-04-14,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,5806
2023-04-14,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,9578
2023-04-14,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,9453
2023-04-15,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,9373
2023-04-15,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,12504
2023-04-15,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,7356
2023-04-15,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,6718
2023-04-15,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,14368
2023-04-15,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11938
2023-04-15,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,7772
2023-04-15,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,6191
2023-04-15,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,11581
2023-04-15,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,8178
2023-04-15,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,7418
2023-04-15,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,6050
2023-04-15,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,7800
2023-04-15,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,12878
2023-04-15,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,13751
2023-04-15,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,7864
2023-04-15,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,7953
2023-04-15,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,11359
2023-04-15,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,8949
2023-04-15,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,8120
2023-04-16,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,14608
2023-04-16,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,12298
2023-04-16,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,8537
2023-04-16,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,6454
2023-04-16,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,12176
2023-04-16,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,6577
2023-04-16,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,10016
2023-04-16,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,12486
2023-04-16,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,13123
2023-04-16,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,12637
2023-04-16,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,7165
2023-04-16,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,7960
2023-04-16,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,6558
2023-04-16,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,5537
2023-04-16,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,14884
2023-04-16,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,6184
2023-04-16,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,12852
2023-04-16,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,10245
2023-04-16,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7821
2023-04-16,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,11420
2023-04-17,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,12152
2023-04-17,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,14708
2023-04-17,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,13063
2023-04-17,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,9423
2023-04-17,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,9162
2023-04-17,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,9424
2023-04-17,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,14637
2023-04-17,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,5232
2023-04-17,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,12026
2023-04-17,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,14374
2023-04-17,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,10549
2023-04-17,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,12156
2023-04-17,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,14344
2023-04-17,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,7166
2023-04-17,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,7150
2023-04-17,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,10544
2023-04-17,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,9287
2023-04-17,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,10819
2023-04-17,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,10426
2023-04-17,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,7222
2023-04-18,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,9106
2023-04-18,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,10888
2023-04-18,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,9666
2023-04-18,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,13755
2023-04-18,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,13310
2023-04-18,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,7700
2023-04-18,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,13319
2023-04-18,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,14984
2023-04-18,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,11206
2023-04-18,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,11597
2023-04-18,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,11935
2023-04-18,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,8220
2023-04-18,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,12453
2023-04-18,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,8223
2023-04-18,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,13924
2023-04-18,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,11752
2023-04-18,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,10260
2023-04-18,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,6898
2023-04-18,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,5074
2023-04-18,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,5904
2023-04-19,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,8434
2023-04-19,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,12276
2023-04-19,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,11526
2023-04-19,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,7014
2023-04-19,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,6720
2023-04-19,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,13083
2023-04-19,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,12000
2023-04-19,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,13740
2023-04-19,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,13285
2023-04-19,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,9314
2023-04-19,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,6421
2023-04-19,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,8981
2023-04-19,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,8733
2023-04-19,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,12595
2023-04-19,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6273
2023-04-19,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13584
2023-04-19,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,10817
2023-04-19,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,14347
2023-04-19,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7834
2023-04-19,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,14588
2023-04-20,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,9089
2023-04-20,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,11116
2023-04-20,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,13818
2023-04-20,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,13420
2023-04-20,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,9956
2023-04-20,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,5269
2023-04-20,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,11047
2023-04-20,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,9455
2023-04-20,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,6923
2023-04-20,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,11301
2023-04-20,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,13750
2023-04-20,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,8297
2023-04-20,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,11883
2023-04-20,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,13427
2023-04-20,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,9212
2023-04-20,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,10396
2023-04-20,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,10616
2023-04-20,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,9052
2023-04-20,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,14282
2023-04-20,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,9771
2023-04-21,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,9199
2023-04-21,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,14269
2023-04-21,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,14532
2023-04-21,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,11486
2023-04-21,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,9049
2023-04-21,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,9014
2023-04-21,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,12437
2023-04-21,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,7050
2023-04-21,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,13673
2023-04-21,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,11480
2023-04-21,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,10419
2023-04-21,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,8090
2023-04-21,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,8209
2023-04-21,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,8188
2023-04-21,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,7219
2023-04-21,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,6678
2023-04-21,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,12788
2023-04-21,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,9690
2023-04-21,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,10319
2023-04-21,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,9962
2023-04-22,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,13816
2023-04-22,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,10403
2023-04-22,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,9466
2023-04-22,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,8086
2023-04-22,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,7496
2023-04-22,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11679
2023-04-22,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,6150
2023-04-22,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,11644
2023-04-22,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,13231
2023-04-22,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,10830
2023-04-22,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,14616
2023-04-22,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,9856
2023-04-22,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,7900
2023-04-22,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,14576
2023-04-22,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,9898
2023-04-22,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13372
2023-04-22,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,5106
2023-04-22,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,9661
2023-04-22,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,8512
2023-04-22,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,11782
2023-04-23,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,8182
2023-04-23,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,6947
2023-04-23,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,5469
2023-04-23,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,11418
2023-04-23,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,6206
2023-04-23,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,6385
2023-04-23,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,10089
2023-04-23,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,8030
2023-04-23,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,5664
2023-04-23,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,13369
2023-04-23,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,14364
2023-04-23,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,11454
2023-04-23,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,5505
2023-04-23,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,8146
2023-04-23,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6477
2023-04-23,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13605
2023-04-23,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,5634
2023-04-23,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,9559
2023-04-23,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,11695
2023-04-23,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6343
2023-04-24,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,14054
2023-04-24,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,11705
2023-04-24,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,13847
2023-04-24,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,8113
2023-04-24,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,14172
2023-04-24,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,5815
2023-04-24,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,7939
2023-04-24,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,13683
2023-04-24,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,5088
2023-04-24,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,13051
2023-04-24,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,6263
2023-04-24,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,14524
2023-04-24,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,8332
2023-04-24,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,5450
2023-04-24,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,13325
2023-04-24,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13819
2023-04-24,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,14849
