Order Date,Store,Category,Sub-Category,Sales,Quantity
2023-02-19,Superstore,Office Supplies,Envelopes,56,5
2023-02-20,Superstore,Office Supplies,Envelopes,40,4
2023-02-21,Superstore,Office Supplies,Envelopes,41,4
2023-02-22,Superstore,Office Supplies,Envelopes,36,3
2023-02-23,Superstore,Office Supplies,Envelopes,45,4
2023-02-24,Superstore,Office Supplies,Envelopes,36,3
2023-02-25,Superstore,Office Supplies,Envelopes,50,5
2023-02-26,Superstore,Office Supplies,Envelopes,50,5
2023-02-27,Superstore,Office Supplies,Envelopes,44,4
2023-02-28,Superstore,Office Supplies,Envelopes,44,4
2023-03-01,Superstore,Office Supplies,Envelopes,44,4
2023-03-02,Superstore,Office Supplies,Envelopes,38,3
2023-03-03,Superstore,Office Supplies,Envelopes,45,4
2023-03-04,Superstore,Office Supplies,Envelopes,49,4
2023-03-05,Superstore,Office Supplies,Envelopes,50,5
2023-03-06,Superstore,Office Supplies,Envelopes,41,4
2023-03-07,Superstore,Office Supplies,Envelopes,40,4
2023-03-08,Superstore,Office Supplies,Envelopes,39,3
2023-03-09,Superstore,Office Supplies,Envelopes,40,4
2023-03-10,Superstore,Office Supplies,Envelopes,43,4
2023-03-11,Superstore,Office Supplies,Envelopes,53,5
2023-03-12,Superstore,Office Supplies,Envelopes,54,5
2023-03-13,Superstore,Office Supplies,Envelopes,44,4
2023-03-14,Superstore,Office Supplies,Envelopes,36,3
2023-03-15,Superstore,Office Supplies,Envelopes,43,4
2023-03-16,Superstore,Office Supplies,Envelopes,40,4
2023-03-17,Superstore,Office Supplies,Envelopes,44,4
2023-03-18,Superstore,Office Supplies,Envelopes,57,5
2023-03-19,Superstore,Office Supplies,Envelopes,51,5
2023-03-20,Superstore,Office Supplies,Envelopes,39,3
2023-03-21,Superstore,Office Supplies,Envelopes,42,4
2023-03-22,Superstore,Office Supplies,Envelopes,44,4
2023-03-23,Superstore,Office Supplies,Envelopes,44,4
2023-03-24,Superstore,Office Supplies,Envelopes,36,3
2023-03-25,Superstore,Office Supplies,Envelopes,52,5
2023-03-26,Superstore,Office Supplies,Envelopes,50,5
2023-03-27,Superstore,Office Supplies,Envelopes,42,4
2023-03-28,Superstore,Office Supplies,Envelopes,44,4
2023-03-29,Superstore,Office Supplies,Envelopes,45,4
2023-03-30,Superstore,Office Supplies,Envelopes,40,4
2023-03-31,Superstore,Office Supplies,Envelopes,39,3
2023-04-01,Superstore,Office Supplies,Envelopes,57,5
2023-04-02,Superstore,Office Supplies,Envelopes,55,5
2023-04-03,Superstore,Office Supplies,Envelopes,38,3
2023-04-04,Superstore,Office Supplies,Envelopes,42,4
2023-04-05,Superstore,Office Supplies,Envelopes,45,4
2023-04-06,Superstore,Office Supplies,Envelopes,40,4
2023-04-07,Superstore,Office Supplies,Envelopes,39,3
2023-04-08,Superstore,Office Supplies,Envelopes,50,5
2023-04-09,Superstore,Office Supplies,Envelopes,51,5
2023-04-10,Superstore,Office Supplies,Envelopes,39,3
2023-04-11,Superstore,Office Supplies,Envelopes,44,4
2023-04-12,Superstore,Office Supplies,Envelopes,37,3
2023-04-13,Superstore,Office Supplies,Envelopes,41,4
2023-04-14,Superstore,Office Supplies,Envelopes,37,3
2023-04-15,Superstore,Office Supplies,Envelopes,50,5
2023-04-16,Superstore,Office Supplies,Envelopes,52,5
2023-04-17,Superstore,Office Supplies,Envelopes,43,4
2023-04-18,Superstore,Office Supplies,Envelopes,43,4
2023-04-19,Superstore,Office Supplies,Envelopes,45,4
2023-04-20,Superstore,Office Supplies,Envelopes,42,4
2023-04-21,Superstore,Office Supplies,Envelopes,45,4
2023-04-22,Superstore,Office Supplies,Envelopes,51,5
2023-04-23,Superstore,Office Supplies,Envelopes,56,5
2023-04-24,Superstore,Office Supplies,Envelopes,43,4
2023-04-25,Superstore,Office Supplies,Envelopes,37,3
2023-04-26,Superstore,Office Supplies,Envelopes,40,4
2023-04-27,Superstore,Office Supplies,Envelopes,45,4
2023-04-28,Superstore,Office Supplies,Envelopes,41,4
2023-04-29,Superstore,Office Supplies,Envelopes,57,5
2023-04-30,Superstore,Office Supplies,Envelopes,52,5
2023-05-01,Superstore,Office Supplies,Envelopes,45,4
2023-05-02,Superstore,Office Supplies,Envelopes,42,4
2023-05-03,Superstore,Office Supplies,Envelopes,41,4
2023-05-04,Superstore,Office Supplies,Envelopes,37,3
2023-05-05,Superstore,Office Supplies,Envelopes,44,4
2023-05-06,Superstore,Office Supplies,Envelopes,49,4
2023-05-07,Superstore,Office Supplies,Envelopes,53,5
2023-05-08,Superstore,Office Supplies,Envelopes,36,3
2023-05-09,Superstore,Office Supplies,Envelopes,45,4
2023-05-10,Superstore,Office Supplies,Envelopes,44,4
2023-05-11,Superstore,Office Supplies,Envelopes,40,4
2023-05-12,Superstore,Office Supplies,Envelopes,40,4
2023-05-13,Superstore,Office Supplies,Envelopes,53,5
2023-05-14,Superstore,Office Supplies,Envelopes,51,5
2023-05-15,Superstore,Office Supplies,Envelopes,37,3
2023-05-16,Superstore,Office Supplies,Envelopes,45,4
2023-05-17,Superstore,Office Supplies,Envelopes,39,3
2023-05-18,Superstore,Office Supplies,Envelopes,41,4
2023-05-19,Superstore,Office Supplies,Envelopes,44,4
2023-05-20,Superstore,Office Supplies,Envelopes,55,5
2023-05-21,Superstore,Office Supplies,Envelopes,51,5
2023-05-22,Superstore,Office Supplies,Envelopes,37,3
2023-05-23,Superstore,Office Supplies,Envelopes,36,3
2023-05-24,Superstore,Office Supplies,Envelopes,42,4
2023-05-25,Superstore,Office Supplies,Envelopes,38,3
2023-05-26,Superstore,Office Supplies,Envelopes,39,3
2023-05-27,Superstore,Office Supplies,Envelopes,55,5
2023-05-28,Superstore,Office Supplies,Envelopes,49,4
2023-05-29,Superstore,Office Supplies,Envelopes,43,4
2023-05-30,Superstore,Office Supplies,Envelopes,40,4
2023-05-31,Superstore,Office Supplies,Envelopes,40,4
2023-06-01,Superstore,Office Supplies,Envelopes,40,4
2023-06-02,Superstore,Office Supplies,Envelopes,45,4
2023-06-03,Superstore,Office Supplies,Envelopes,56,5
2023-06-04,Superstore,Office Supplies,Envelopes,49,4
2023-06-05,Superstore,Office Supplies,Envelopes,40,4
2023-06-06,Superstore,Office Supplies,Envelopes,44,4
2023-06-07,Superstore,Office Supplies,Envelopes,40,4
2023-06-08,Superstore,Office Supplies,Envelopes,45,4
2023-06-09,Superstore,Office Supplies,Envelopes,40,4
2023-06-10,Superstore,Office Supplies,Envelopes,53,5
2023-06-11,Superstore,Office Supplies,Envelopes,51,5
2023-06-12,Superstore,Office Supplies,Envelopes,39,3
2023-06-13,Superstore,Office Supplies,Envelopes,45,4
2023-06-14,Superstore,Office Supplies,Envelopes,37,3
2023-06-15,Superstore,Office Supplies,Envelopes,43,4
2023-06-16,Superstore,Office Supplies,Envelopes,36,3
2023-06-17,Superstore,Office Supplies,Envelopes,57,5
2023-06-18,Superstore,Office Supplies,Envelopes,55,5
2023-06-19,Superstore,Office Supplies,Envelopes,37,3
2023-06-20,Superstore,Office Supplies,Envelopes,41,4
2023-06-21,Superstore,Office Supplies,Envelopes,40,4
2023-06-22,Superstore,Office Supplies,Envelopes,44,4
2023-06-23,Superstore,Office Supplies,Envelopes,45,4
2023-06-24,Superstore,Office Supplies,Envelopes,54,5
2023-06-25,Superstore,Office Supplies,Envelopes,49,4
2023-06-26,Superstore,Office Supplies,Envelopes,43,4
2023-06-27,Superstore,Office Supplies,Envelopes,43,4
2023-06-28,Superstore,Office Supplies,Envelopes,43,4
2023-06-29,Superstore,Office Supplies,Envelopes,39,3
2023-06-30,Superstore,Office Supplies,Envelopes,42,4
2023-07-01,Superstore,Office Supplies,Envelopes,53,5
2023-07-02,Superstore,Office Supplies,Envelopes,55,5
2023-07-03,Superstore,Office Supplies,Envelopes,40,4
2023-07-04,Superstore,Office Supplies,Envelopes,45,4
2023-07-05,Superstore,Office Supplies,Envelopes,40,4
2023-07-06,Superstore,Office Supplies,Envelopes,42,4
2023-07-07,Superstore,Office Supplies,Envelopes,39,3
2023-07-08,Superstore,Office Supplies,Envelopes,51,5
2023-07-09,Superstore,Office Supplies,Envelopes,53,5
2023-07-10,Superstore,Office Supplies,Envelopes,42,4
2023-07-11,Superstore,Office Supplies,Envelopes,44,4
2023-07-12,Superstore,Office Supplies,Envelopes,37,3
2023-07-13,Superstore,Office Supplies,Envelopes,36,3
2023-07-14,Superstore,Office Supplies,Envelopes,41,4
2023-07-15,Superstore,Office Supplies,Envelopes,55,5
2023-07-16,Superstore,Office Supplies,Envelopes,53,5
2023-07-17,Superstore,Office Supplies,Envelopes,39,3
2023-07-18,Superstore,Office Supplies,Envelopes,41,4
2023-07-19,Superstore,Office Supplies,Envelopes,45,4
2023-07-20,Superstore,Office Supplies,Envelopes,37,3
2023-07-21,Superstore,Office Supplies,Envelopes,40,4
2023-07-22,Superstore,Office Supplies,Envelopes,51,5
2023-07-23,Superstore,Office Supplies,Envelopes,52,5
2023-07-24,Superstore,Office Supplies,Envelopes,42,4
2023-07-25,Superstore,Office Supplies,Envelopes,43,4
2023-07-26,Superstore,Office Supplies,Envelopes,43,4
2023-07-27,Superstore,Office Supplies,Envelopes,38,3
2023-07-28,Superstore,Office Supplies,Envelopes,40,4
2023-07-29,Superstore,Office Supplies,Envelopes,56,5
2023-07-30,Superstore,Office Supplies,Envelopes,54,5
2023-07-31,Superstore,Office Supplies,Envelopes,40,4
2023-08-01,Superstore,Office Supplies,Envelopes,39,3
2023-08-02,Superstore,Office Supplies,Envelopes,44,4
2023-08-03,Superstore,Office Supplies,Envelopes,41,4
2023-08-04,Superstore,Office Supplies,Envelopes,42,4
2023-08-05,Superstore,Office Supplies,Envelopes,51,5
2023-08-06,Superstore,Office Supplies,Envelopes,51,5
2023-08-07,Superstore,Office Supplies,Envelopes,38,3
2023-08-08,Superstore,Office Supplies,Envelopes,43,4
2023-08-09,Superstore,Office Supplies,Envelopes,45,4
2023-08-10,Superstore,Office Supplies,Envelopes,42,4
2023-08-11,Superstore,Office Supplies,Envelopes,43,4
2023-08-12,Superstore,Office Supplies,Envelopes,57,5
2023-08-13,Superstore,Office Supplies,Envelopes,57,5
2023-08-14,Superstore,Office Supplies,Envelopes,44,4
2023-08-15,Superstore,Office Supplies,Envelopes,40,4
2023-08-16,Superstore,Office Supplies,Envelopes,42,4
2023-08-17,Superstore,Office Supplies,Envelopes,40,4
2023-08-18,Superstore,Office Supplies,Envelopes,43,4
2023-08-19,Superstore,Office Supplies,Envelopes,49,4
2023-08-20,Superstore,Office Supplies,Envelopes,51,5
2023-08-21,Superstore,Office Supplies,Envelopes,40,4
2023-08-22,Superstore,Office Supplies,Envelopes,41,4
2023-08-23,Superstore,Office Supplies,Envelopes,40,4
2023-08-24,Superstore,Office Supplies,Envelopes,43,4
2023-08-25,Superstore,Office Supplies,Envelopes,38,3
2023-08-26,Superstore,Office Supplies,Envelopes,54,5
2023-08-27,Superstore,Office Supplies,Envelopes,50,5
2023-08-28,Superstore,Office Supplies,Envelopes,42,4
2023-08-29,Superstore,Office Supplies,Envelopes,41,4
2023-08-30,Superstore,Office Supplies,Envelopes,41,4
2023-08-31,Superstore,Office Supplies,Envelopes,39,3
2023-09-01,Superstore,Office Supplies,Envelopes,45,4
2023-09-02,Superstore,Office Supplies,Envelopes,51,5
2023-09-03,Superstore,Office Supplies,Envelopes,51,5
2023-09-04,Superstore,Office Supplies,Envelopes,36,3
2023-09-05,Superstore,Office Supplies,Envelopes,37,3
2023-09-06,Superstore,Office Supplies,Envelopes,39,3
2023-09-07,Superstore,Office Supplies,Envelopes,44,4
2023-09-08,Superstore,Office Supplies,Envelopes,36,3
2023-09-09,Superstore,Office Supplies,Envelopes,57,5
2023-09-10,Superstore,Office Supplies,Envelopes,51,5
2023-09-11,Superstore,Office Supplies,Envelopes,36,3
2023-09-12,Superstore,Office Supplies,Envelopes,36,3
2023-09-13,Superstore,Office Supplies,Envelopes,41,4
2023-09-14,Superstore,Office Supplies,Envelopes,43,4
2023-09-15,Superstore,Office Supplies,Envelopes,38,3
2023-09-16,Superstore,Office Supplies,Envelopes,50,5
2023-09-17,Superstore,Office Supplies,Envelopes,55,5
2023-09-18,Superstore,Office Supplies,Envelopes,40,4
2023-09-19,Superstore,Office Supplies,Envelopes,43,4
2023-09-20,Superstore,Office Supplies,Envelopes,41,4
2023-09-21,Superstore,Office Supplies,Envelopes,39,3
2023-09-22,Superstore,Office Supplies,Envelopes,44,4
2023-09-23,Superstore,Office Supplies,Envelopes,51,5
2023-09-24,Superstore,Office Supplies,Envelopes,55,5
2023-09-25,Superstore,Office Supplies,Envelopes,44,4
2023-09-26,Superstore,Office Supplies,Envelopes,40,4
2023-09-27,Superstore,Office Supplies,Envelopes,38,3
2023-09-28,Superstore,Office Supplies,Envelopes,36,3
2023-09-29,Superstore,Office Supplies,Envelopes,40,4
2023-09-30,Superstore,Office Supplies,Envelopes,56,5
2023-10-01,Superstore,Office Supplies,Envelopes,51,5
2023-10-02,Superstore,Office Supplies,Envelopes,40,4
2023-10-03,Superstore,Office Supplies,Envelopes,41,4
2023-10-04,Superstore,Office Supplies,Envelopes,39,3
2023-10-05,Superstore,Office Supplies,Envelopes,44,4
2023-10-06,Superstore,Office Supplies,Envelopes,37,3
2023-10-07,Superstore,Office Supplies,Envelopes,56,5
2023-10-08,Superstore,Office Supplies,Envelopes,54,5
2023-10-09,Superstore,Office Supplies,Envelopes,40,4
2023-10-10,Superstore,Office Supplies,Envelopes,43,4
2023-10-11,Superstore,Office Supplies,Envelopes,38,3
2023-10-12,Superstore,Office Supplies,Envelopes,43,4
2023-10-13,Superstore,Office Supplies,Envelopes,42,4
2023-10-14,Superstore,Office Supplies,Envelopes,51,5
2023-10-15,Superstore,Office Supplies,Envelopes,50,5
2023-10-16,Superstore,Office Supplies,Envelopes,41,4
2023-10-17,Superstore,Office Supplies,Envelopes,41,4
2023-10-18,Superstore,Office Supplies,Envelopes,43,4
2023-10-19,Superstore,Office Supplies,Envelopes,36,3
2023-10-20,Superstore,Office Supplies,Envelopes,37,3
2023-10-21,Superstore,Office Supplies,Envelopes,53,5
2023-10-22,Superstore,Office Supplies,Envelopes,49,4
2023-10-23,Superstore,Office Supplies,Envelopes,39,3
2023-10-24,Superstore,Office Supplies,Envelopes,40,4
2023-10-25,Superstore,Office Supplies,Envelopes,38,3
2023-10-26,Superstore,Office Supplies,Envelopes,37,3
2023-10-27,Superstore,Office Supplies,Envelopes,43,4
2023-10-28,Superstore,Office Supplies,Envelopes,53,5
2023-10-29,Superstore,Office Supplies,Envelopes,51,5
2023-10-30,Superstore,Office Supplies,Envelopes,40,4
2023-10-31,Superstore,Office Supplies,Envelopes,41,4
2023-11-01,Superstore,Office Supplies,Envelopes,62,6
2023-11-02,Superstore,Office Supplies,Envelopes,65,6
2023-11-03,Superstore,Office Supplies,Envelopes,67,6
2023-11-04,Superstore,Office Supplies,Envelopes,82,8
2023-11-05,Superstore,Office Supplies,Envelopes,80,8
2023-11-06,Superstore,Office Supplies,Envelopes,70,7
2023-11-07,Superstore,Office Supplies,Envelopes,62,6
2023-11-08,Superstore,Office Supplies,Envelopes,66,6
2023-11-09,Superstore,Office Supplies,Envelopes,63,6
2023-11-10,Superstore,Office Supplies,Envelopes,63,6
2023-11-11,Superstore,Office Supplies,Envelopes,81,8
2023-11-12,Superstore,Office Supplies,Envelopes,79,7
2023-11-13,Superstore,Office Supplies,Envelopes,64,6
2023-11-14,Superstore,Office Supplies,Envelopes,66,6
2023-11-15,Superstore,Office Supplies,Envelopes,62,6
2023-11-16,Superstore,Office Supplies,Envelopes,63,6
2023-11-17,Superstore,Office Supplies,Envelopes,62,6
2023-11-18,Superstore,Office Supplies,Envelopes,82,8
2023-11-19,Superstore,Office Supplies,Envelopes,74,7
2023-11-20,Superstore,Office Supplies,Envelopes,62,6
2023-11-21,Superstore,Office Supplies,Envelopes,68,6
2023-11-22,Superstore,Office Supplies,Envelopes,65,6
2023-11-23,Superstore,Office Supplies,Envelopes,69,6
2023-11-24,Superstore,Office Supplies,Envelopes,63,6
2023-11-25,Superstore,Office Supplies,Envelopes,76,7
2023-11-26,Superstore,Office Supplies,Envelopes,80,8
2023-11-27,Superstore,Office Supplies,Envelopes,67,6
2023-11-28,Superstore,Office Supplies,Envelopes,63,6
2023-11-29,Superstore,Office Supplies,Envelopes,66,6
2023-11-30,Superstore,Office Supplies,Envelopes,70,7
2023-12-01,Superstore,Office Supplies,Envelopes,69,6
2023-12-02,Superstore,Office Supplies,Envelopes,83,8
2023-12-03,Superstore,Office Supplies,Envelopes,77,7
2023-12-04,Superstore,Office Supplies,Envelopes,63,6
2023-12-05,Superstore,Office Supplies,Envelopes,67,6
2023-12-06,Superstore,Office Supplies,Envelopes,69,6
2023-12-07,Superstore,Office Supplies,Envelopes,63,6
2023-12-08,Superstore,Office Supplies,Envelopes,69,6
2023-12-09,Superstore,Office Supplies,Envelopes,75,7
2023-12-10,Superstore,Office Supplies,Envelopes,78,7
2023-12-11,Superstore,Office Supplies,Envelopes,63,6
2023-12-12,Superstore,Office Supplies,Envelopes,63,6
2023-12-13,Superstore,Office Supplies,Envelopes,66,6
2023-12-14,Superstore,Office Supplies,Envelopes,63,6
2023-12-15,Superstore,Office Supplies,Envelopes,68,6
2023-12-16,Superstore,Office Supplies,Envelopes,81,8
2023-12-17,Superstore,Office Supplies,Envelopes,80,8
2023-12-18,Superstore,Office Supplies,Envelopes,68,6
2023-12-19,Superstore,Office Supplies,Envelopes,67,6
2023-12-20,Superstore,Office Supplies,Envelopes,66,6
2023-12-21,Superstore,Office Supplies,Envelopes,65,6
2023-12-22,Superstore,Office Supplies,Envelopes,66,6
2023-12-23,Superstore,Office Supplies,Envelopes,83,8
2023-12-24,Superstore,Office Supplies,Envelopes,74,7
2023-12-25,Superstore,Office Supplies,Envelopes,63,6
2023-12-26,Superstore,Office Supplies,Envelopes,62,6
2023-12-27,Superstore,Office Supplies,Envelopes,62,6
2023-12-28,Superstore,Office Supplies,Envelopes,68,6
2023-12-29,Superstore,Office Supplies,Envelopes,69,6
2023-12-30,Superstore,Office Supplies,Envelopes,83,8
2023-12-31,Superstore,Office Supplies,Envelopes,74,7
2024-01-01,Superstore,Office Supplies,Envelopes,40,4
2024-01-02,Superstore,Office Supplies,Envelopes,37,3
2024-01-03,Superstore,Office Supplies,Envelopes,42,4
2024-01-04,Superstore,Office Supplies,Envelopes,42,4
2024-01-05,Superstore,Office Supplies,Envelopes,38,3
2024-01-06,Superstore,Office Supplies,Envelopes,57,5
2024-01-07,Superstore,Office Supplies,Envelopes,57,5
2024-01-08,Superstore,Office Supplies,Envelopes,43,4
2024-01-09,Superstore,Office Supplies,Envelopes,36,3
2024-01-10,Superstore,Office Supplies,Envelopes,42,4
2024-01-11,Superstore,Office Supplies,Envelopes,39,3
2024-01-12,Superstore,Office Supplies,Envelopes,38,3
2024-01-13,Superstore,Office Supplies,Envelopes,51,5
2024-01-14,Superstore,Office Supplies,Envelopes,49,4
2024-01-15,Superstore,Office Supplies,Envelopes,38,3
2024-01-16,Superstore,Office Supplies,Envelopes,36,3
2024-01-17,Superstore,Office Supplies,Envelopes,45,4
2024-01-18,Superstore,Office Supplies,Envelopes,40,4
2024-01-19,Superstore,Office Supplies,Envelopes,40,4
2024-01-20,Superstore,Office Supplies,Envelopes,57,5
2024-01-21,Superstore,Office Supplies,Envelopes,56,5
2024-01-22,Superstore,Office Supplies,Envelopes,39,3
2024-01-23,Superstore,Office Supplies,Envelopes,44,4
2024-01-24,Superstore,Office Supplies,Envelopes,44,4
2024-01-25,Superstore,Office Supplies,Envelopes,37,3
2024-01-26,Superstore,Office Supplies,Envelopes,41,4
2024-01-27,Superstore,Office Supplies,Envelopes,57,5
2024-01-28,Superstore,Office Supplies,Envelopes,54,5
2024-01-29,Superstore,Office Supplies,Envelopes,36,3
2024-01-30,Superstore,Office Supplies,Envelopes,39,3
2024-01-31,Superstore,Office Supplies,Envelopes,44,4
2024-02-01,Superstore,Office Supplies,Envelopes,36,3
2024-02-02,Superstore,Office Supplies,Envelopes,38,3
2024-02-03,Superstore,Office Supplies,Envelopes,51,5
2024-02-04,Superstore,Office Supplies,Envelopes,55,5
2024-02-05,Superstore,Office Supplies,Envelopes,40,4
2024-02-06,Superstore,Office Supplies,Envelopes,36,3
2024-02-07,Superstore,Office Supplies,Envelopes,39,3
2024-02-08,Superstore,Office Supplies,Envelopes,41,4
2024-02-09,Superstore,Office Supplies,Envelopes,38,3
2024-02-10,Superstore,Office Supplies,Envelopes,57,5
2024-02-11,Superstore,Office Supplies,Envelopes,49,4
2024-02-12,Superstore,Office Supplies,Envelopes,41,4
2024-02-13,Superstore,Office Supplies,Envelopes,39,3
2024-02-14,Superstore,Office Supplies,Envelopes,38,3
2024-02-15,Superstore,Office Supplies,Envelopes,41,4
2024-02-16,Superstore,Office Supplies,Envelopes,45,4
2024-02-17,Superstore,Office Supplies,Envelopes,57,5
2024-02-18,Superstore,Office Supplies,Envelopes,52,5
2024-02-19,Superstore,Office Supplies,Envelopes,44,4
2024-02-20,Superstore,Office Supplies,Envelopes,37,3
2024-02-21,Superstore,Office Supplies,Envelopes,43,4
2024-02-22,Superstore,Office Supplies,Envelopes,43,4
